dt,source,domain,url,title,summary,image,brief,body,raw_page,from
2014-12-24,360doc,,http://www.360doc.com/content/14/1224/18/18892371_435477879.shtml,黄山古徽州文化旅游区1,,," 古徽州文化旅游区位于徽文化发祥地安徽省黄山市，由徽州古城、牌坊群鲍家花园、
唐模、潜口民宅、呈坎五大精品景区组成，北依黄山，南接千岛湖。",,,
2016-1-26,360doc,,http://www.360doc.com/content/16/0126/17/10603700_530716596.shtml,古徽州文化旅游区创建国际特色旅游目的地，安徽省唯一！,,," 立足黄山本土，以最重要、最迅速、最关注、最贴心的权威信息以及延伸性解读和独家
观点，关注社会热点，回应公众关切，服务读者网友，是黄山地区 ",,,
2016-4-1,360doc,,http://www.360doc.com/content/16/0401/10/5896561_547016841.shtml,《徽州文化大辞典》首发式举行（图）,,," 《徽州文化大辞典》. 3月29日上午，《徽州文化大辞典》首发式在黄山市举行。这也是
黄山市乃至安徽省首次出版《大辞典》类型的徽州文化巨著，填补了 ",,,
2016-5-11,360doc,,http://www.360doc.com/content/16/0511/09/7839659_558152465.shtml,南书房 | 徽文化之千年的徽墨,,," 徽墨，即徽州墨（以江南古徽州的休宁、歙县、婺源(今江西婺源）三地为徽墨制造中心
，且历代名家辈出，如曹素功、汪节庵、胡开文、詹云鹏、查森山、 ",,,
2011-9-3,360doc,,http://www.360doc.com/content/11/0903/11/7635148_145439397.shtml,走近徽州文化鲍家花园之古风今看（图）,,," 鲍家花园，原为清乾隆、嘉庆年间著名徽商、盐法道员鲍启运的私家花园。目前是中国
最大的私家园林和盆景观赏地。坐落在举世无双的棠樾牌坊群 ",,,
2011-6-7,360doc,,http://www.360doc.com/content/11/0607/11/2717084_122187303.shtml,《徽州文化生态保护区总体规划》正式实施-徽州-中安在线-全媒体,,," 中安在线6月3日讯记者今日从省政府新闻发布会上获悉，我省《徽州文化生态保护
实验区总体规划》(以下简称《规划》)已获文化部批准通过，并于6月1 ",,,
2017-1-10,360doc,,http://www.360doc.com/content/17/0110/14/14028072_621521573.shtml,徽州文化——风水尤重数徽人,,," 在徽州，村落的起源、发展和布局受到多种因素的影响，而风水是其中最重要的因素。
旧时风水家有言：“阳宅须教择地形，背山面水称人心；山有来龙 ",,,
2011-6-10,360doc,,http://www.360doc.com/content/11/0610/10/4160062_122859622.shtml,黄山区，徽文化的发源地之一（实地照片为证）,,," 黄山区承山水之精脉，钟灵毓秀、人俊文昌。早在新石器时代就有人类繁衍生息，唐
天宝四年（公元745年）设立太平县，建制沿袭千余年。悠悠历史留 ",,,
2010-12-29,360doc,,http://www.360doc.com/content/10/1229/16/1147381_82350078.shtml,让游客畅游“徽州文化之海”,,," 安徽歙县徽州古城民俗文化节到今年已经是第六届。文化节期间举办了徽墨歙砚特色
产品展、新安书画精品展、歙县最佳摄影点摄影作品展等主题 ",,,
2013-11-30,360doc,,http://www.360doc.com/content/13/1130/14/137012_333414167.shtml,徽州文化的基本内容,,," 徽州文化在南宋崛起之后，经元时的发展，至明清，其发展已达到充分化，体系完善
系统，内容深刻先进，特点鲜明典型，其辉煌性、丰富性，至少是 ",,,
2016-11-3,360doc,,http://www.360doc.com/content/16/1103/06/4616719_603534316.shtml,游安徽不得不玩的精品线路| 古徽州文化体验游,,," 在安徽，有小桥流水人家的古镇水乡，有众口颂传的千年名刹，有烟波浩渺的
湖光山色，有雄伟壮观的都城遗址，来到安徽，哪些线路必游？让我们 ",,,
2015-11-7,360doc,,http://www.360doc.com/content/15/1107/22/8780464_511544554.shtml,徽商和徽州文化的是如何起源的？,,," 徽州位于皖南山区，黄山雄奇甲天下，白岳旖旎称神州。这里山清水秀，人杰地灵。
思想伟人，学术巨子，灿若群星；新安文化，徽州艺术，万紫千红。",,,
2016-4-23,360doc,,http://www.360doc.com/content/16/0423/10/150887_553053768.shtml,黄山市什么时候找回自己的名字：徽州市？徽州这个地名为何会消失,,," 襄阳长期以来都叫襄阳，1950年5月，以襄阳县之襄阳、樊城两镇组建襄樊市，襄阳
这个极富历史文化内涵的名字，然后就渐渐的被襄樊取代，虽然 ",,,
2011-12-29,360doc,,http://www.360doc.com/content/11/1229/22/278880_175944563.shtml,中国古代文化-徽州文化,,," 寻梦徽州-徽州文化（1） · 神奇山水-徽州文化（2） · 村落风水-徽州文化（4） · 田园梦想-
徽州文化（5） · 儒学沃土-徽州文化（6） · 家族背影-徽州文化（7）.",,,
2013-11-30,360doc,,http://www.360doc.com/content/13/1130/15/137012_333419789.shtml,徽州文化的现存及其原因和价值,,," 谈徽州文化，我们必要先了解一下徽州。徽州，作为一个地域的名称，有着悠久的历史
。其前身经历了从""三天子都"" ""蛮夷""之地属吴、越、楚秦置黟歙， ",,,
2016-5-11,360doc,,http://www.360doc.com/content/16/0511/20/13192177_558314603.shtml,徽州古城国家历史文化名城,,," 徽州古城，又名歙县古城。国家5A级景区古徽州文化旅游区的组成部分。坐落于安徽
省黄山市歙县徽城镇，为国家历史文化名城。是千年徽州府治 ",,,
2014-12-29,360doc,,http://www.360doc.com/content/14/1229/18/18892371_436679037.shtml,古徽州文化旅游区直达公交线路,,," 国际旅游城市黄山机场离我景区25公里；国际旅游城市黄山火车站和汽车站距我景区
仅20公里；徽杭高速公路出口处歙县和屯溪均在20公里以内，合 ",,,
2016-8-13,360doc,,http://www.360doc.com/content/16/0813/13/19083799_582924605.shtml,徽州文化导游词,,," 作为“中国传统文化部落”的徽州，昔时下辖有黟、歙、休宁、婺源、祁门、绩溪六县，因
其历史悠久，故此显得古味盎然，就连其地名的取定也都透现出 ",,,
2016-6-28,360doc,,http://www.360doc.com/content/16/0628/18/7863900_571452335.shtml,解读︱历史的选择徽派建筑的历史渊源,,," 一个深耕于工程科技传媒的公众号. 有思想. 有温度. 有情怀. 以下是正文，敬请关注. 
导读. 徽州文化，又称“徽文化”，是中国三大地域文化之一（敦煌 ",,,
2010-3-9,360doc,,http://www.360doc.com/content/10/0309/10/891507_18085273.shtml,徽州文化,,," 现在作为行政区划意义上的徽州已不存在了，但作为一个文化的概念，他不仅包含着
过去的六府一县，而且还应该包含徽州文化产生过较大影响的 ",,,
2014-12-26,360doc,,http://www.360doc.com/content/14/1226/15/18892371_435938639.shtml,黄山古徽州文化旅游区9 ---宏村，换双布鞋散步,,, 黄山古徽州文化旅游区9 ---宏村，换双布鞋散步. ,,,
2016-5-11,360doc,,http://www.360doc.com/content/16/0511/17/14106735_558284700.shtml,为什么中国古代的贵族氏族没有设立家徽的传统？,,," 日本所谓的“家徽”在日语环境下是“家纹“，而欧洲所谓的“家徽”叫做“纹章”。 日本的家
徽文化与欧洲的家徽文化是不同的。 最显著的区别在于：. 1.",,,
2015-1-13,360doc,,http://www.360doc.com/content/15/0113/18/18892371_440482967.shtml,徽州文化博物馆内容介绍,,," 徽州文化博物馆内容介绍. 终于等到了大门打开，我们一哄而入。可是诺大个博物馆，
也就我们这批旅游者几十人而已。一旦进入到里面，立刻就散开 ",,,
2011-10-7,360doc,,http://www.360doc.com/content/11/1007/20/700052_154128884.shtml,《徽州文化》解说词*第二十集纵横徽商（下）,,," 《徽州文化》解说词•第二十集纵横徽商（下）. 对于绝大多数徽商来说，家乡徽州既是
他们的起点，也是他们的终点，而他们的漫漫经商路，却是在外面的 ",,,
2016-4-11,360doc,,http://www.360doc.com/content/16/0411/20/19083799_549801013.shtml,徽州文化概述,,," 徽州文化是历史上的徽州（前称新安郡）人民在长期的社会实践中所创造的物质财富
和精神财富的总和，无论在器物文化层面、制度文化层面，还是在 ",,,
2016-10-1,360doc,,http://www.360doc.com/content/16/1001/16/31537327_595109197.shtml,游徽州爬黄山的十条精品线路,,," 在“十一”黄金周前，黄山市精心编排了以“新黄山古徽州”为主题的十条旅游精品线路
产品，包括山水风光、休闲度假、地质公园、徽文化、老年健身与 ",,,
2016-7-27,360doc,,http://www.360doc.com/content/16/0727/12/10603700_578721868.shtml,葱哥谈建筑文学：徽派建筑和“马头”文化,,," 徽派建筑是徽文化极为重要的一部分，在中外建筑史上也是浓墨重彩的一笔。
顾名思义，徽派建筑流行于徽州，古徽州府府治歙县，则是徽派建筑最为 ",,,
2016-7-27,360doc,,http://www.360doc.com/content/16/0727/09/13790267_578675656.shtml,华夏文明之徽州文化,,, 华夏文明之徽州文化. ,,,
2016-10-12,360doc,,http://www.360doc.com/content/16/1012/11/5575132_597802057.shtml,婺源为徽州文化的发祥地,,," 婺源县位于赣东北（江西省东北部），上饶市北部。婺源为徽州文化的发祥地之一。
婺源东西分别与两座国家历史文化名城——衢州、景德镇毗邻，南隔 ",,,
2011-8-30,360doc,,http://www.360doc.com/content/11/0830/09/1835276_144420748.shtml,黟县徽州文化生态保护实验区建设之我见,,," 徽州文化生态保护实验区建设，继去年获得国家文化部文化创新奖特等奖之后，今年
又入选“2010十大国家文化创新工程”。保护徽州文化生态，设立 ",,,
2016-3-31,360doc,,http://www.360doc.com/content/16/0331/07/5299136_546708635.shtml,领略徽州文化观明清古民居赏水上丹霞地貌专列9日游,,," 领略徽州文化观明清古民居赏水上丹霞地貌. 安徽黄山徽派古民居西递泰宁古城寨下
大峡谷龙虎山文化休闲9日游. 出团时间：2016年4月5日.",,,
2013-5-7,360doc,,http://www.360doc.com/content/13/0507/08/8484361_283531367.shtml,视频: 【徽州文化】中华楷模,,, 视频: 【徽州文化】中华楷模. ,,,
2015-4-30,360doc,,http://www.360doc.com/content/15/0430/07/253549_466966129.shtml,了解徽州文化nubia星空之约华东站开启,,," nubia星空之约的名字取自该品牌手机能拍星星的特点之处，在产品方面，从第一代
nubia X6已经升级到了nubia Z9，而星空之约也从第一期到现在 ",,,
2010-7-29,360doc,,http://www.360doc.com/content/10/0729/01/111790_42163379.shtml,从徽商的兴衰看儒家文化的局限,,," 多维名博杨子先生，最近发表了一篇大作，题为《中国崛起的文化背景》。我完全赞同
文中的观点，文化确实是兴国之本。中国历史源远流长，一脉相承 ",,,
2013-5-7,360doc,,http://www.360doc.com/content/13/0507/08/8484361_283531177.shtml,视频: 【徽州文化】文化先锋,,, 视频: 【徽州文化】文化先锋. ,,,
2013-5-7,360doc,,http://www.360doc.com/content/13/0507/08/8484361_283532543.shtml,视频: 【徽州文化】家族背影,,, 视频: 【徽州文化】家族背影. ,,,
2011-11-30,360doc,,http://www.360doc.com/content/11/1130/22/1837283_168757373.shtml,央视的20集纪录片《徽州文化》解说词全纪录,,, 央视的20集纪录片《徽州文化》解说词全纪录. ,,,
2009-4-25,360doc,,http://www.360doc.com/content/09/0425/08/88761_3259751.shtml,从“徽”之秒看徽派建筑——组图,,," 产生徽文化的徽州，是一个古老的地理概念。它地处皖南崇山峻岭之中，位于皖、浙、
赣三省交界处。传统意义上的徽州，包括绩溪、歙县、黟县、祁门、 ",,,
2016-8-5,360doc,,http://www.360doc.com/content/16/0805/16/7888036_581012230.shtml,水墨婺源，徽州之梦,,," 婺源， 江西省上饶市下辖县，位于赣、浙、皖三省交界处。婺源素有'书乡'、'茶乡'之称，
代表文化是徽文化。位于江西省，代表文化却是徽文化，主要是 ",,,
2016-12-14,360doc,,http://www.360doc.com/content/16/1214/13/7888036_614604303.shtml,徽派建筑：中华大地上的一抹亮色,,," 古往今来，安徽文化自成一派，徽商、徽雕、徽剧、徽菜、徽派建筑、新安艺术，每一宗
都源远流长。其中，徽派建筑是中华大地上的一抹亮色，她与安徽 ",,,
2016-8-14,360doc,,http://www.360doc.com/content/16/0814/22/32677966_583250928.shtml,全景解读合福高铁｜沿途美景美食大盘点第3季,,," 绩溪县位于安徽省东南部，绩溪文化积淀厚重，拥有丰饶的物质和非物质文化遗产，
各种历史遗迹和人文景观耀若群星，遍布徽岭南北。徽文化里的非 ",,,
2016-1-17,360doc,,http://www.360doc.com/content/16/0117/20/11005683_528668428.shtml,国家历史文化名城——安徽绩溪,,," 宋宣和三年（1121年），歙州改名徽州，绩溪属徽州。1987年12月，划属宣城地区。 从
地缘政治上讲，绩溪是徽文化的核心地带。从历史源渊上看，绩溪 ",,,
2016-6-29,360doc,,http://www.360doc.com/content/16/0629/04/32187633_571541590.shtml,旅游～乘坐“中国最美高铁线” ，从合肥出发赏美景,,," 合福高铁开通后徽州文化之旅线路推荐：呈坎—唐模—谢裕大茶文化博物馆—徽州
古城—雄村—屯溪老街—徽州文化博物馆—徽雕艺术博物馆— ",,,
,360doc,,http://www.360doc.com/relevant/186177168_more.shtml,中国古代一些著名的商帮和商人.--相关文章,,,"制度文化从家族和社会层面推动着徽商的繁荣发展。徽文化造就了徽商，徽商的发展
不但发展了徽文化，还把徽文化与徽商的经营理念融合到了一切，以至于谈到徽 ...",,,
2011-10-7,360doc,,http://www.360doc.com/content/11/1007/20/700052_154127426.shtml,《徽州文化》解说词*第十七集不朽丹青（上）,,," 《徽州文化》解说词•第十七集不朽丹青（上）. 在古徽州，寺庙宗祠，楼台歌榭，官邸
民宅，商铺酒肆，到处都有字画。三雕艺术的形成，也是在书画发展的 ",,,
2016-8-28,360doc,,http://www.360doc.com/content/16/0828/17/36099955_586562373.shtml,丁昌盛、马悦凯访问安徽省黄梅戏艺术中心,,, 戏曲是中国传统文化艺术产业之一，其中，黄梅戏以淳朴流畅唱腔、明快 ,,,
2011-10-7,360doc,,http://www.360doc.com/content/11/1007/20/700052_154125483.shtml,《徽州文化》解说词*第十三集书院春秋,,," 《徽州文化》解说词•第十三集书院春秋. 清光绪29年，废除科举，徽州开创了新学。
不仅建立了初等教育，也开创了中等教育。尤其是民国之初，中等 ",,,
2011-10-7,360doc,,http://www.360doc.com/content/11/1007/19/700052_154119984.shtml,《徽州文化》解说词*第二集神奇山水简介,,," 《徽州文化》解说词•第二集神奇山水简介. 徽州是异常奇特的，也是鬼斧神工的，那种
美丽，宁静，神秘，自然和天籁，的确是这个世界上不可多得的。",,,
2015-5-20,360doc,,http://www.360doc.com/content/15/0520/08/19519242_471863937.shtml,古代大型砚台,,," 明砚 清代 [转载]2011年中国安徽徽文化慱物馆古代大型砚台迎春 明代 [转载]2011年
中国安徽徽文化慱物馆古代大型砚台迎春 明 [转载]2011年中国 ",,,
2013-3-11,360doc,,http://www.360doc.com/content/13/0311/08/1630322_270708018.shtml,中国民间美术非物质文化遗产35——徽州三雕,,," 中国民间美术非物质文化遗产35——徽州三雕- hubao. 徽州三雕是指在古徽州一府
六县（今安徽省的黟县、歙县、祁门、休宁、太平、绩溪和江西省的 ",,,
2016-3-25,360doc,,http://www.360doc.com/content/16/0325/09/3545243_545067875.shtml,徽州的居所,,," 在这里，中原文化、吴越文化、楚文化交相融合，不仅形成了与藏文化、敦煌文化并称
为“中国三大地域文化”的徽州文化，而且有四千多个保存完好的 ",,,
2011-10-7,360doc,,http://www.360doc.com/content/11/1007/20/700052_154127051.shtml,《徽州文化》解说词*第十六集智慧之光,,," 《徽州文化》解说词•第十六集智慧之光. 这是位于黄山市屯溪区的一座普通的徽州
民居，就是在这里，一位名叫程大位的徽州小商人，发明了珠算的运算 ",,,
2011-10-7,360doc,,http://www.360doc.com/content/11/1007/20/700052_154125061.shtml,《徽州文化》解说词*第十二集教育启蒙,,," 《徽州文化》解说词•第十二集教育启蒙. 清代三朝军机大臣曹振镛在《西递明经胡氏壬
派宗谱》序中写道“山川清淑，风气淳古，弦诵之声，比舍问答，其 ",,,
2016-4-15,360doc,,http://www.360doc.com/content/16/0415/17/9423541_550896717.shtml,隽妙无比的徽派建筑,,," 徽派建筑是汉族传统建筑最重要的流派之一，徽派建筑作为徽文化的重要组成部分，
历来为中外建筑大师所推崇，流行于徽州(今黄山市、绩溪县、 ",,,
2014-8-10,360doc,,http://www.360doc.com/content/14/0810/21/8484361_400888788.shtml,视频: 徽州文化园最新宣传片,,, 视频: 徽州文化园最新宣传片. ,,,
2007-7-8,360doc,,http://www.360doc.com/content/07/0708/20/19147_600557.shtml,安徽休宁——中国第一状元县,,," 能说这话的当然都是些鸿儒雅士，然而他们全都不例外地把徽州，包括徽州的文化，
用一处风景几座老宅来概括了。偌大的徽州，独树一帜的徽文化只 ",,,
2016-9-26,360doc,,http://www.360doc.com/content/16/0926/10/32712951_593706753.shtml,徽派乐园合肥开业,,," 安徽合肥万达城日前正式开业，鲜明的徽派文化特色、依山傍水的美丽景观、创新的
游乐设备，给人们带来了全新体验。合肥万达城一期占地160 ",,,
2016-5-10,360doc,,http://www.360doc.com/content/16/0510/08/13192177_557749240.shtml,安徽的国家级历史文化名城,,, 中国已有129城获得“历史文化名城”的称号，其中安徽省已有亳州、寿县、 ,,,
2014-8-25,360doc,,http://www.360doc.com/content/14/0825/10/5299136_404443138.shtml,中国黄山，最经典的旅游线路(家庭亲子游),,," 家庭亲子游. 登黄山，感受天下无山的境界；行走徽州古民居，带您了解徽文化的
博大精深；黄山问茶，一起走进茶园采茶，品味黄山毛峰、祁红、猴魁茶 ",,,
2016-8-14,360doc,,http://www.360doc.com/content/16/0814/22/32677966_583250871.shtml,合福高铁——最美高铁线“精品”旅游线路先体验,,," 徽州古城——坐落在国家历史文化名城歙县县城徽城镇中心，千年徽州府治所在，
境内群峰参天，山丘屏列，岭谷交错，有深山、山谷，也有盆地、 ",,,
2014-6-29,360doc,,http://www.360doc.com/content/14/0629/01/17488626_390630265.shtml,[转载] 徽州文化是越文化吗？,,," 徽州文化与中华大众文化有所不同，是否是继承了越文化的基础上发展的？古时汉
武帝伐越，迁越人于江淮之间；还是安徽较为稳定，保护了古代中华 ",,,
2011-11-4,360doc,,http://www.360doc.com/content/11/1104/10/7705659_161574407.shtml,胡锦涛与江泽民不平凡的平民领袖（03）,,, 党的领袖胡锦涛和江泽民惊人相同之二，他们的祖辈都是安徽徽州人，都是徽商。 ,,,
2016-8-13,360doc,,http://www.360doc.com/content/16/0813/15/19083799_582952827.shtml,徽州导游词,,," 徽州文化内涵丰富，在各领域都形成了独特的流派和风格。地名也会被按上谜面，
不妨来猜猜这些地名吧，可得用徽州方言哦。吃饭不用筷，潜口;月亮 ",,,
2013-7-12,360doc,,http://www.360doc.com/content/13/0712/11/2556131_299371191.shtml,历史名城徽州,,," 今徽州分属安徽省与江西省，并分隔为黄山市、绩溪县（宣城市）与婺源县（上饶市），
行政分裂造成传统文化割裂，曾发生婺源返徽运动。宋徽宗宣和三 ",,,
2016-8-13,360doc,,http://www.360doc.com/content/16/0813/13/19083799_582924641.shtml,徽州女人导游词,,," 而这牌坊就是徽文化中的典著，与祠堂，民居统称为徽州三绝。 牌坊其实古时人们为
生前享有功名，或是教化有功，又或是躬身践行封建伦理道德有 ",,,
2014-12-10,360doc,,http://www.360doc.com/content/14/1210/10/18139840_431715106.shtml,安徽的个人简历曝光，安徽人必看！,,, 安徽地跨长江、淮河南北，大地锦绣多姿，有山有水，文化古迹甚多，是 ,,,
2016-9-28,360doc,,http://www.360doc.com/content/16/0928/11/29931466_594337669.shtml,第二座万达城开业从南昌到合肥王健林的文旅IP升级了,,, 这座以徽剧中经典脸谱为大门的主题乐园，造型为一轴宣纸的万达茂，环 ,,,
2015-6-14,360doc,,http://www.360doc.com/content/15/0614/06/16823049_477973098.shtml,传统图徽对当代标志本土设计理念的启示,,," 标志的设计集中了各种文化的特性,浓缩了不同图形的精华,尤其在标志的本土设计
理念中,更是在继承传统图徽文化内涵基础上,赋予传统图徽以新的 ",,,
2014-12-29,360doc,,http://www.360doc.com/content/14/1229/18/18892371_436683189.shtml,黄山市古徽州文化旅游区旅游专线开通,,," 黄山新闻网11月18日讯（文/图朱涌）为全力争创国家5a景区，提升黄山旅游整体形象
，更便于我市广大游客及市民前往古徽州文化旅游区游览观光， ",,,
2016-8-12,360doc,,http://www.360doc.com/content/16/0812/10/4958641_582652276.shtml,那些历史那些乡愁：地名演变文化之脉不能断,,," 千百年来，尽管朝代更迭，名称变换，但徽州地域相对稳定，为徽州文化体系的形成和
发展创造了良好的条件。尤其是明清时期，随着徽商崛起而形成 ",,,
2016-11-17,360doc,,http://www.360doc.com/content/16/1117/20/1189884_607367018.shtml,中国保存最完好的四大古城之一黄山徽州古城旅游攻略,,," 每个人心里都有一个古城，而今天我们所说的徽州古城，坐落于国家历史文化名城歙
县县城徽城镇中心，是千年徽州府治所在地，也是中国保存最 ",,,
2014-6-10,360doc,,http://www.360doc.com/content/14/0610/16/13381122_385430589.shtml,【游记】国庆出游之《歙县鲍家花园》,,," 徽州地区山清水秀，古徽州人借助地形地势，融合“水口”文化，设计成与自然秀丽山川
相得益彰、 ",,,
