url,token title,flag
http://www.ahage.net/huixue/11363.html,"民国 时期 的 泾太 茶税 局 ―― 兼 记 原 太平 县 商会 会长 陈 子敬
",neg
http://www.ahage.net/huixue/12619.html,"呈 坎 毁 字 事件 的 历史 考究
",pos
http://www.ahage.net/huixue/199.html,"徽学 的 界定 及其 研究 方法
",pos
http://www.ahage.net/huixue/21085.html,"明清 时期 太平 县 的 理学 研究 活动
",pos
http://www.ahage.net/huixue/21962.html,"徽州 民间 文献 与 历史 地理 研究
",pos
http://www.ahage.net/huixue/22366.html,"胡 渊 《 蒙 养 诗 教 》 述评
",pos
http://www.ahage.net/huixue/22993.html,"歙县 六 大 医家 之一 蜀 口 曹氏 外科 简介
",pos
http://www.ahage.net/huixue/xiuningdeshenglubanmugong-school-yishisa.html,"休 宁德 胜 鲁班 木工 学校 ， 一 石 三 鸟 的 伟大 创举
",pos
http://www.ahage.net/image/12530.html,"著名 画家 王 守志 作品选
",neg
http://www.ahage.net/image/26235.html,"青年 画家 胡飞 画作 欣赏 （ 组图 ）
",neg
http://www.ahage.net/image/27325.html,"凤阳县 迎 新春 大型 公益 文艺 晚会 精彩纷呈
",neg
http://www.ahage.net/image/27352.html,"岳西县 首 届 灯饰 灯谜 一 条 街 活动 剪影
",neg
http://www.ahage.net/image/27354.html,"3 D 黄梅戏 《 牛郎织女 》 剧照
",neg
http://www.ahage.net/image/28142.html,"穿衣 戴帽 看 吴 窑 ( 组图 )
",neg
http://www.ahage.net/image/28576.html,"黄梅戏 —— 榴花 不 开 盼 哥回
",neg
http://www.ahage.net/image/30047.html,"黄梅戏 《 女 驸马 》 （ 王 琴 出演 ）
",neg
http://www.ahage.net/image/32465_16.html,"古镇 入梦 ( 16 )
",neg
http://www.ahage.net/image/32465_18.html,"古镇 入梦 ( 18 )
",neg
http://www.ahage.net/image/32465_21.html,"古镇 入梦 ( 21 )
",neg
http://www.ahage.net/image/32465_23.html,"古镇 入梦 ( 23 )
",neg
http://www.ahage.net/image/32465_4.html,"古镇 入梦 ( 4 )
",neg
http://www.ahage.net/image/32465_7.html,"古镇 入梦 ( 7 )
",neg
http://www.ahage.net/image/32465_9.html,"古镇 入梦 ( 9 )
",neg
http://www.ahage.net/jinxiandaimingren/26769.html,"金 真逸
",neg
http://www.ahage.net/jinxiandaimingren/26771.html,"学界 楷模 教育 之 光 —— 著名 经济学家 宋涛 教授 记略
",neg
http://www.ahage.net/jinxiandaimingren/26774.html,"省立 一 女师 首任 校长 徐 方汉 事略
",neg
http://www.ahage.net/jinxiandaimingren/26900.html,"资产阶级 革命 的 伟大 先驱者 程 家柽
",neg
http://www.ahage.net/jinxiandaimingren/27418.html,"辛亥 双 烈 刘 之 良 、 刘 之堂 传略
",neg
http://www.ahage.net/jinxiandaimingren/27539.html,"李 琴舟
",neg
http://www.ahage.net/jinxiandaimingren/28791.html,"师者 ， 李 广涛
",neg
http://www.ahage.net/jinxiandaimingren/29176.html,"郭 嗣 英 烈士
",neg
http://www.ahage.net/jinxiandaimingren/29183.html,"汪 孝芝 烈士
",neg
http://www.ahage.net/jinxiandaimingren/30563.html,"“ 绿色 ” 的 郭 因
",neg
http://www.ahage.net/jinxiandaimingren/31034.html,"无线电 二 厂 ： “ 家电 三 极 ” 的 创造者
",neg
http://www.ahage.net/jinxiandaimingren/31060.html,"我 如何 揭秘 东北 抗联 英烈 不为人知 的 往事
",neg
http://www.ahage.net/jinxiandaimingren/list_61_10.html,"古今 人物 / 近 现代 人物
",neg
http://www.ahage.net/jiyi/30419.html,"口述 历史 ： 一 位 女 知青 的 两 次 “ 下放 ”
",neg
http://www.ahage.net/jiyi/30505.html,"纪录片 《 老 手艺 》 记录 消失 的 老 手艺 （ 视频 ）
",neg
http://www.ahage.net/jiyi/30547.html,"口述 年 俗 ： 过年 就 能 吃 到 香喷喷 的 “ 嘎嘎 肉 ”
",neg
http://www.ahage.net/jiyi/30688.html,"档案 中 的 古代 科举 考试 ： 科举 考试 文章 并 不 “ 八股 ”
",neg
http://www.ahage.net/jiyi/30700.html,"档案 中 的 古代 科举 考试 ： 千 年 科举 造就 徽州 尊师 风俗
",neg
http://www.ahage.net/jiyi/31066.html,"磨 剪子嘞，戗 菜刀 ……
",neg
http://www.ahage.net/jiyi/31101.html,"与 雕塑 有关 的 记忆
",neg
http://www.ahage.net/jiyi/31115.html,"一 张 照片 与 一 所 学校 的 故事
",neg
http://www.ahage.net/jiyi/31123.html,"四 块 公交 站牌 背后 的 年代 记忆
",neg
http://www.ahage.net/jiyi/31138.html,"支前 老 票据 首 次 再现 军民 “ 鱼水情 ”
",neg
http://www.ahage.net/jiyi/31162.html,"改变 中国 历史 进程 的 错误 翻译
",neg
http://www.ahage.net/jiyi/31238.html,"五花八门 度 三伏
",neg
http://www.ahage.net/jiyi/31413.html,"回家 帮 父母 “ 双抢 ”
",neg
http://www.ahage.net/jiyi/31866.html,"安 纺 ： 记忆 中 的 “ 里程碑 ” 式 工厂
",neg
http://www.ahage.net/jiyi/32062.html,"老 物件 针 夹子 ： 把 母爱 密密实实 地 纳 进 鞋 底里
",neg
http://www.ahage.net/jiyi/32064.html,"老 物件 线 陀螺 子
",neg
http://www.ahage.net/jiyi/32066.html,"老 物件 玉米 冲子
",neg
http://www.ahage.net/jiyi/32070.html,"老 物件 瓷碗 子
",neg
http://www.ahage.net/luan/29965.html,"桃树 岭 “ 新四军 兵站 ” 追忆
",neg
http://www.ahage.net/luan/31521.html,"皋陶 五刑 、 五 教 、 九 德 、 九族
",neg
http://www.ahage.net/luju/30565.html,"玉兰花 ， 庐 剧情 —— “ 庐 剧 皇后 ” 丁 玉兰 的 精彩 人 生
",neg
http://www.ahage.net/lunwen/16892.html,"南唐 状元 舒 雅 籍贯 考
",neg
http://www.ahage.net/lunwen/21963.html,"论 徽州 传统 文化 对 陶 行 知 的 影响
",pos
http://www.ahage.net/lunwen/22315.html,"徽州 楹联 文化 与 其 保存 现状 和 利用 —— 以 绩溪县 为 例
",pos
http://www.ahage.net/lunwen/22349.html,"明清 时期 闽西 客家 与 徽州 移民 宗族 传承 中原 传统 文化 的 比较
",pos
http://www.ahage.net/lunwen/22392.html,"陶 行知 创办 乡村 师范教育 的 特色 及其 现实 意义
",pos
http://www.ahage.net/lunwen/22995.html,"从 祠祭 和 乡约 看 明代 徽州 村 镇 的 公共 事务 管理
",pos
http://www.ahage.net/lunwen/23057.html,"透过 楹联 看 方 汪 二 姓 渊源 —— 汪氏 宗祠 楹联 释 读
",pos
http://www.ahage.net/lunwen/23172.html,"关于 李白 与 安徽 六 个 问题 的 讨论
",pos
http://www.ahage.net/lunwen/23233.html,"试论 清 中叶 皖南 富裕 棚 民 的 经营 方式
",pos
http://www.ahage.net/lunwen/24315.html,"论 安庆 起义 的 历史 定位 —— 历史 对 徐 锡麟 不 公
",neg
http://www.ahage.net/lunwen/25252.html,"韩国 独立 运动 在 安徽
",neg
http://www.ahage.net/lunwen/25253.html,"略论 辛亥革命 时期 安徽 中华 银行 汇票 的 历史 地位
",neg
http://www.ahage.net/lunwen/25319.html,"安徽 涉 林 碑刻 的 探讨
",neg
http://www.ahage.net/lunwen/30589.html,"寿 州 文化 现象 ： 民间 禁忌 中 的 秩序 观念
",neg
http://www.ahage.net/lunwen/list_53_10.html,"徽 史 纵览 / 徽 史论 文
",pos
http://www.ahage.net/lvyou/,"旅游 美食 / 名胜古迹
",neg
http://www.ahage.net/lvyou/12355.html,"文武 状元 村 —— 沈 家边
",neg
http://www.ahage.net/lvyou/30053.html,"中九华寺 ： 定远 古代 人文 历史 胜地
",neg
http://www.ahage.net/lvyou/30102.html,"水墨 德 馨庄
",neg
http://www.ahage.net/lvyou/30117.html,"“ 江北 第一 祠 ” 孙氏 宗祠
",neg
http://www.ahage.net/lvyou/6962.html,"休宁县 古迹 一览
",pos
http://www.ahage.net/lvyoumeishi/,"旅游 美食
",neg
http://www.ahage.net/mingren/18726.html,"休宁 状元 —— 吴 潜
",pos
http://www.ahage.net/mingren/22003.html,"胡 适 的 为 师 之 道
",pos
http://www.ahage.net/mingren/31290.html,"“ 飞将军 ” 黄彬
",neg
http://www.ahage.net/mingren/31292.html,"石矶 健儿 三 烈士
",neg
http://www.ahage.net/mingren/31294.html,"张 鹤 ： 乡 心 一 缕 恁绵长
",neg
http://www.ahage.net/mingren/31499.html,"朱伟 ： 让 竹木 雕刻 放 异彩
",pos
http://www.ahage.net/mingren/31539.html,"包拯 曾 弹劾 30 余 名 重臣 唾沫 星子 溅 皇帝 一 脸
",neg
http://www.ahage.net/mingren/31567.html,"画为 心源之文
",neg
http://www.ahage.net/mingren/31568.html,"汪 来九 ： 为 光荣 的 经历 自豪
",neg
http://www.ahage.net/mingren/31685.html,"阜阳 抗战 老人 黄 井贤 ： 保家卫国 是 一 种 荣光
",neg
http://www.ahage.net/mingren/31690.html,"历经 八 年 抗战 如今 只 想 平静 的 生活
",neg
http://www.ahage.net/mingren/992.html,"安徽 状元 知 多少 ？ 历代 安徽籍 状元 谱
",neg
http://www.ahage.net/news/1258.html,"张 大千 笔 下 的 黄山 —— 黄山图
",pos
http://www.ahage.net/news/14319.html,"安徽 各地 民风 民俗 特色 节目 闹 元宵 （ 组图 ）
",neg
http://www.ahage.net/news/19104.html,"省 文化厅 公示 第三 批 省级 非 遗 传承 人 名单
",neg
http://www.ahage.net/news/20997.html,"凤阳 举行 万 名 党员 “ 缅怀 先烈 重温 入党 誓词 ” 活动
",neg
http://www.ahage.net/news/21156.html,"合肥市 蜀山 区 文化局 开展 “ 缅怀 先烈 、 重温 誓词 ” 活动
",neg
http://www.ahage.net/news/28342.html,"革命 老区 新 发展 美好 乡村 促 繁荣
",neg
http://www.ahage.net/news/28467.html,"《 亳州 市志 》 （ 1987-2000 ） 正式 出版 发行
",neg
http://www.ahage.net/news/29355.html,"凤阳 文化 又 添 新 花 —— 《 中国 · 凤阳 》 正式 出版 发行
",neg
http://www.ahage.net/news/29661.html,"芜湖 举办 “ 颂 祖国 促和 谐 共 筑 中国 梦 ” 校园 文艺 汇演
",neg
http://www.ahage.net/news/29675.html,"文化 之 帆 正 扬 时 —— 芜湖县 创建 全国 文化 先进县 纪实
",neg
http://www.ahage.net/news/29749.html,"桐 东 抗日 民主 政府 革命 文物 陈列馆 开馆
",neg
http://www.ahage.net/news/29883.html,"岳西 红岩 山 发现 神奇 “ 风洞 ” 冬 热 夏凉
",neg
http://www.ahage.net/news/29941.html,"关于 中国 传统 文化 认知 的 调研 报告
",neg
http://www.ahage.net/news/30225.html,"芜湖县 启动 第五 批 “ 非 遗 ” 名录 项目 申报 工作
",neg
http://www.ahage.net/news/30258.html,"芜湖县 文化馆 承办 “ 百位 共产党人 百 篇 小传 ” 朗诵 比赛
",neg
http://www.ahage.net/news/30382.html,"芜湖县 文化馆 送 灯谜 到 红 杨 镇 进行 有 奖 竞猜
",neg
http://www.ahage.net/news/30386.html,"潜山县 开展 走访 慰问 非 遗 传承 人 活动
",neg
http://www.ahage.net/news/30392.html,"潜山县 激发 非 遗 传承 活力 开创 发展 新 篇章
",neg
http://www.ahage.net/news/30460.html,"新闻 图片 ： 岳西县 留守 儿童 新春 剪纸 传承 非遗
",neg
http://www.ahage.net/news/30572.html,"潜山县 新增 两 家 省级 非物质 文化 遗产 传习 基地
",neg
http://www.ahage.net/news/30590.html,"芜湖县 文化馆 举办 剪纸 艺术展
",neg
http://www.ahage.net/news/30736.html,"《 芜湖县 民歌 选集 》 出版 内部 发行
",neg
http://www.ahage.net/news/30787.html,"寿县 文 广 新 局 积极 做好 庙会 期间 文化 市场 监管 工作
",neg
http://www.ahage.net/news/31514.html,"《 安徽 暨 六安 抗日 烽火 》 图片展 8月 18日 正式 展出
",neg
http://www.ahage.net/news/31601.html,"安庆 文 广 新 局到 潜山 督查 黄梅戏 艺术节 筹备 情况
",neg
http://www.ahage.net/news/31860.html,"安徽 岳西 发现 抗战 时期 《 熙 报 》
",neg
http://www.ahage.net/news/31867.html,"60 年代 初 大批 扬州 人 曾 迁徙 安庆
",neg
http://www.ahage.net/news/31901.html,"第二 届 安徽 文化 惠民 消费 季 8月 28日 启幕
",neg
http://www.ahage.net/news/31956.html,"安徽 黄梅戏 晋 京 演出 经典 爱情 故事 情 动 “ 七夕 ”
",neg
http://www.ahage.net/news/31985.html,"歙县 村 歌 进 京 再 获 佳绩
",pos
http://www.ahage.net/news/31995.html,"“ 安徽 文化 第一 展 ” 9月 18日 开幕
",neg
http://www.ahage.net/news/31999.html,"淮南市 书画家 一 行 作 访 安徽 缘 酒 集团
",neg
http://www.ahage.net/news/32028.html,"安徽 黄梅 沪 上 飘香 连 演 9 载 获 各方 点 赞
",neg
http://www.ahage.net/news/32032.html,"《 新安 晚报 》 六 件 作品 获 2014年 度 赵 超构 新闻奖
",pos
http://www.ahage.net/news/32044.html,"黄山 两 首 村 歌 喜 获 “ 全国 十 大 金曲 ”
",neg
http://www.ahage.net/news/32101.html,"凤阳县 殷 涧 镇 计生 民生 政策 宣传 进 万 家
",neg
http://www.ahage.net/news/32108.html,"滁州市 召开 2013-2014年 度 省级 农民 文化 乐园 服务 情
",neg
http://www.ahage.net/news/32134.html,"凤阳 花鼓 再 获 全国 比赛 佳绩
",neg
http://www.ahage.net/news/32138.html,"凤阳 花鼓 即将 亮相 上海 国际 艺术节
",neg
http://www.ahage.net/news/32146.html,"新闻 组图 ： 岳西 店 前 镇 举行 文化 民生 工程 文艺 汇
",neg
http://www.ahage.net/news/32147.html,"国家 人社 部 部长 尹蔚民 赴 金寨县 桃 岭 乡 调研 指导
",neg
http://www.ahage.net/news/32149.html,"中外 鼓舞 精粹 汇聚 宝山 凤阳 花鼓 之 花 精彩 绽放
",neg
http://www.ahage.net/news/32154.html,"央视 《 致富 经 》 再 访 凤阳
",neg
http://www.ahage.net/news/32157.html,"魏 武 社区 举办 第三 届 老年 文化节
",neg
http://www.ahage.net/news/32159.html,"蒙城县 文化馆 “ 周末 大 舞台 ” 走 进 社区
",neg
http://www.ahage.net/news/32160.html,"凤阳县 文 广 新 旅局 召开 乡镇 图书馆 分馆 培训班
",neg
http://www.ahage.net/news/32162.html,"省委 常委 宣传部长 曹 征海 关注 潜山 弹腔
",neg
http://www.ahage.net/news/32214.html,"潜山县 纪念 抗战 征文 评选 揭晓
",neg
http://www.ahage.net/news/32238.html,"全国 “ 老体协 之 花 ” 在 凤 竞相 绽放
",neg
http://www.ahage.net/news/32247.html,"剧作家 何 修 电视 剧本 《 九 莲 》 全国 影视 论 剑 称雄
",neg
http://www.ahage.net/news/32308.html,"金寨县 桃岭乡 开展 庆祝 “ 三八 ” 节 全民 健身 活动
",neg
http://www.ahage.net/news/32344.html,"潜山县 “ 皖山.皖 氺.古皖 情 ” 迎春 书画展 晋 省 展出
",neg
http://www.ahage.net/news/32360.html,"古城镇 举办 国学 经典 书画 笔会 活动
",neg
http://www.ahage.net/news/32363.html,"大 杨镇 举办 迎 “ 五一 ” 书画 笔会 活动
",neg
http://www.ahage.net/news/32367.html,"文化馆 “ 三 区 ” 文化人 才 来 潜山 开展 帮扶 工作
",neg
http://www.ahage.net/news/32375.html,"中国 戏剧家 协会 专家 团 来 潜山 调研 非 遗 潜山 弹腔
",neg
http://www.ahage.net/news/32387.html,"潜山 攀岩 大赛 揭晓 ， 网 评 “ 七 仙女 ” 出炉
",neg
http://www.ahage.net/news/32404.html,"亳州市 “ 劳动者 之 歌 ” 美术 、 书法 、 摄影展 开展
",neg
http://www.ahage.net/news/32406.html,"凤阳 文化 部门 举办 系列 活动 庆 “ 六一 ”
",neg
http://www.ahage.net/news/32408.html,"五禽戏 传承 从 娃娃 抓起
",neg
http://www.ahage.net/news/32412.html,"百看不厌 《 包 青天 》
",neg
http://www.ahage.net/news/32414.html,"池州 端午 “ 世界 村 杯 ” 杏花村 龙舟 竞 渡 圆满 落幕
",neg
http://www.ahage.net/photo/10938.html,"胡锦涛 主席 年轻 时代 罕见 照
",neg
http://www.ahage.net/photo/11524.html,"日军 在 安庆 的 暴行 （ 全 纪录 ）
",neg
http://www.ahage.net/photo/11622.html,"安徽省 第六 届 人民代表大会 举手 表决
",neg
http://www.ahage.net/photo/12415.html,"你 想象 不 到 曾经 的 合肥 会 是 这样
",neg
http://www.ahage.net/photo/12422.html,"合肥市 庆祝 建国 十 周年 活动 的 老 照片
",neg
http://www.ahage.net/photo/12435.html,"曾经 合肥 的 标志性 建筑 —— 大 钟楼
",neg
http://www.ahage.net/photo/12439.html,"合肥 的 老 汽车站
",neg
http://www.ahage.net/photo/12459.html,"1954年 ， 由 旧 城墙 改造 成 的 合肥 环城路
",neg
http://www.ahage.net/photo/12471.html,"1958年 合肥 长江路 与 宿州 路 交叉口 的 女 交警
",neg
http://www.ahage.net/photo/12473.html,"一九五六年 的 合肥 长江 西路 （ 老 照片 ）
",neg
http://www.ahage.net/photo/12533.html,"曾经 合肥 南 淝河 两岸 的 居民 ， 靠 划船 过 河
",neg
http://www.ahage.net/photo/12535.html,"七十年代 合肥 大 东门 一带 概貌
",neg
http://www.ahage.net/photo/12546.html,"合肥 包公 园 的 老 照片 —— 环城路 进来 的 通道
",neg
http://www.ahage.net/photo/12553.html,"1977年 合肥 烟 厂 的 青年 女工 在 车间 生产
",neg
http://www.ahage.net/photo/12555.html,"合肥 南 淝河 岸边 的 坝上 街 （ 老 照片 ）
",neg
http://www.ahage.net/photo/12571.html,"合肥 长江路 四 牌楼 、 宿州 路 的 航拍 （ 老 照片 ）
",neg
http://www.ahage.net/photo/12588.html,"曾经 合肥 东门外 的 防汛 与 交通 状况
",neg
http://www.ahage.net/photo/12613.html,"上世纪 60年 代 合肥 四 牌楼 冬季 雪景
",neg
http://www.ahage.net/photo/12615.html,"合肥市 庆祝 建国 10 周年 的 老 照片
",neg
http://www.ahage.net/photo/12617.html,"合肥 包公 园 的 老 照片
",neg
http://www.ahage.net/photo/12631.html,"合肥 老 照片 ： 走 “ 赤脚医生 ” 之 路 游行 的 场面
",neg
http://www.ahage.net/photo/12679.html,"1961年 合肥 市民 在 美 菱 大道 与 环城路 交叉口 寒喧
",neg
http://www.ahage.net/photo/12770.html,"60 多 年 前 日本人 画笔 下 的 合肥 德 胜 街 （ 现 金寨路 ）
",neg
http://www.ahage.net/photo/12938.html,"合肥 轴承厂 的 老 照片
",neg
http://www.ahage.net/photo/12956.html,"1981年 ， 合肥 逍遥 津 湖畔 聊天 的 女孩
",neg
http://www.ahage.net/photo/12961.html,"1976年 ， 合肥 毛 泽东 追悼会 门外 的 情景
",neg
http://www.ahage.net/photo/12963.html,"老 照片 ： 省 博物馆 的 合肥 工厂 展位
",neg
http://www.ahage.net/photo/13186.html,"合肥 火车站 的 老 照片 （ 组图 ）
",neg
http://www.ahage.net/photo/25219.html,"一 组 珍贵 的 屯溪 老 照片 （ 组图 ）
",pos
http://www.ahage.net/photo/25220.html,"民国 时期 的 休宁 中学 （ 老 照片 ）
",pos
http://www.ahage.net/photo/25222.html,"安徽 省立 徽州 中学 第十 届 高中 毕业 合影 （ 老 照片 ）
",pos
http://www.ahage.net/photo/25224.html,"八十年代 的 屯溪 延安路 老 照片
",pos
http://www.ahage.net/photo/25226.html,"北京 徽州 会馆 悼念 吴 恩绶 留影 老 照片
",pos
http://www.ahage.net/photo/25297.html,"屯溪 公园 老 照片
",pos
http://www.ahage.net/photo/27520.html,"皖南 大学 老 照片
",neg
http://www.ahage.net/photo/list_64_4.html,"图片 中心 / 安徽 老 照片
",neg
http://www.ahage.net/plus/flink.php,"所有 链接
",neg
http://www.ahage.net/renwu/32172.html,"安徽 定远 ： 1939年 刘 少奇 发展 华中 起航 的 地方
",neg
http://www.ahage.net/renwu/32174.html,"周 馥家族 的 影响力 依托 什么
",neg
http://www.ahage.net/renwu/list_59_115.html,"古 今 人物
",neg
http://www.ahage.net/shuhua/29516.html,"走访 著名 山水画 家 段 性涛
",neg
http://www.ahage.net/shuhua/30371.html,"解读 朱 松发
",neg
http://www.ahage.net/shuhua/30535.html,"行 到 水 穷 处 坐 看 云 起 时 —— 画家 杨 为 农 散记
",neg
http://www.ahage.net/shuhua/30536.html,"简论 葛 介屏 书法 艺术 的 风格 成因
",neg
http://www.ahage.net/shuhua/30596.html,"玩 出来 的 绝技 —— 著名 书法家 阎 守 江 的 空心字
",neg
http://www.ahage.net/shuhua/30618.html,"叶 家 和 ： 我 心中 住 着 一个 牧童
",neg
http://www.ahage.net/shuhua/31083.html,"著名 书画家 方 茂 鸿 作品 欣赏 （ 组图 ）
",neg
http://www.ahage.net/shuhua/31563.html,"安徽 人物 画家 —— 卢 建民
",neg
http://www.ahage.net/shuhua/31767.html,"二十世纪 安徽 八 家 之 申 茂之
",neg
http://www.ahage.net/shuhua/31768.html,"二十世纪 安徽 八 家 之 徐 子鹤
",neg
http://www.ahage.net/shuhua/list_46_11.html,"徽派 文化 / 徽派 书画
",pos
http://www.ahage.net/sizhouxi/31527.html,"泗洲 戏 霸王别姬
",neg
http://www.ahage.net/tupian/biz/,"图片 中心 / 老 照片 资料库
",neg
http://www.ahage.net/tupian/biz/31686.html,"现实 中 的 黄 飞鸿 ： 民国 旧 照 中 的 武林 高手
",neg
http://www.ahage.net/wanzhengjiyao/,"文化 专题 /皖 政 辑要
",neg
http://www.ahage.net/wenxian/11294.html,"关于 召开 安徽省 第一 届 人民代表大会 第一 次 会议 的 决议
",neg
http://www.ahage.net/wenxian/12130.html,"皖北 区 各界 人民 代表 会议 （ 附 代表 名录 ）
",neg
http://www.ahage.net/wenxian/12133.html,"安徽省 第一 届 人民代表大会
",neg
http://www.ahage.net/wenxian/12135.html,"安徽省 第三 届 人民代表大会
",neg
http://www.ahage.net/wenxian/12137.html,"安徽省 第五 届 人民代表大会
",neg
http://www.ahage.net/wenxian/12140.html,"安徽省 第七 届 人民代表大会
",neg
http://www.ahage.net/wenxian/12142.html,"安徽省 第九 届 人民代表大会
",neg
http://www.ahage.net/wenxian/12144.html,"历届 省 人民代表大会 主席团 及 委员会 成员 名录
",neg
http://www.ahage.net/wenxian/19912.html,"论 近世 文学 之 变迁 （ 节录 ）
",neg
http://www.ahage.net/wenxian/20881.html,"李 白秋 浦 歌 十七 首
",neg
http://www.ahage.net/wenxian/20883.html,"杜牧 《 登 九 峰 楼 寄 张祜 》 诗歌 鉴赏
",neg
http://www.ahage.net/wenxian/21440.html,"《 杏花村 志 》 十二 卷 介绍
",neg
http://www.ahage.net/wenxian/21705.html,"叶挺 、 项英 关于 顾 祝 同 要 新四军 改道 铜 繁 北 渡 而 江北 桂 军 又 准备 堵击
",neg
http://www.ahage.net/wenxian/22495.html,"《 胡氏 宗谱 》 —— 家训 律 句
",pos
http://www.ahage.net/wenxian/22768.html,"送 张 遥之 寿阳 幕府 （ 李 白 ）
",neg
http://www.ahage.net/wenxian/22770.html,"寄 淮南 友人 （ 李白 ）
",neg
http://www.ahage.net/wenxian/23152.html,"卜 宅 （ 南宋 · 陶 庚四 ）
",neg
http://www.ahage.net/wenxian/23153.html,"小 桃源 （ 唐 · 李白 ）
",neg
http://www.ahage.net/wenxian/23458.html,"女 词人 吕 碧城 与 我 ( 苏雪林 )
",neg
http://www.ahage.net/wenxian/23856.html,"濂溪 先生 画像 记
",neg
http://www.ahage.net/wenxian/24718.html,"中国 共产党 合肥市 委员会 关于 出版 《 合肥 日报 》 的 决定
",neg
