url,domain,title,segment,target
http://cul.anhuinews.com/system/2009/03/27/002233784.shtml,anhuinews.com,令人垂涎的武汉八大名吃 -名吃-中安在线-徽文化,令 人 垂涎 的 武汉 八 大名 吃 - 名吃 -,
http://cul.anhuinews.com/system/2009/04/07/002238141.shtml,anhuinews.com,安徽歙县徽菜添“新丁”-歙县-中安在线-徽文化,安徽歙县 徽 菜 添 “ 新 丁 ” - 歙县 -,
http://cul.anhuinews.com/system/2009/04/08/002238371.shtml,anhuinews.com,曹操书法“领衔”三国画卷-曹操-中安在线-徽文化,曹操 书法 “ 领衔 ” 三 国 画卷 - 曹操 -,
http://cul.anhuinews.com/system/2009/04/09/002239073.shtml,anhuinews.com,汪氏后裔品披云徽府菜――越国公宴-徽菜-中安在线-徽文化,汪氏 后裔 品 披 云 徽府菜 ―― 越国 公宴-徽菜 -,
http://cul.anhuinews.com/system/2009/04/09/002239088.shtml,anhuinews.com,新安画派是怎么形成的-新安画派-中安在线-徽文化,新安 画派 是 怎么 形成 的 - 新安 画派 -,
http://cul.anhuinews.com/system/2009/04/09/002239090.shtml,anhuinews.com,安徽潘集――高皇四喜园子-四喜园子-中安在线-徽文化,安徽 潘集 ―― 高皇四 喜 园子-四喜 园子 -,
http://cul.anhuinews.com/system/2009/04/13/002240612.shtml,anhuinews.com,“吃豆腐”与“吃醋”的幽默来历-豆腐-中安在线-徽文化,“ 吃 豆腐 ” 与 “ 吃醋 ” 的 幽默 来历 - 豆腐 -,
http://cul.anhuinews.com/system/2009/04/13/002240613.shtml,anhuinews.com,《淮军》举行研讨会-淮军-中安在线-徽文化,《 淮军 》 举行 研讨会 - 淮军 -,
http://cul.anhuinews.com/system/2009/05/05/002251489_01.shtml,anhuinews.com,我是安徽徽州人――胡适的一生-胡适-中安在线-徽文化,我 是 安徽 徽州 人 ―― 胡适 的 一生 - 胡适 -,
http://cul.anhuinews.com/system/2009/05/06/002252108.shtml,anhuinews.com,总是牵挂我的母亲-原创文学-中安在线-徽文化,总是 牵挂 我 的 母亲 - 原创 文学 -,
http://cul.anhuinews.com/system/2009/05/18/002257417.shtml,anhuinews.com,文之黄村-原创文学-中安在线-徽文化,文之黄村 - 原创 文学 -,
http://cul.anhuinews.com/system/2009/05/19/002258133.shtml,anhuinews.com,新安奇才吴为农-吴为农-中安在线-徽文化,新安 奇才 吴 为 农-吴 为 农 -,
http://cul.anhuinews.com/system/2009/05/19/002258141.shtml,anhuinews.com,“芜湖三刀”锻制技艺急需传承-芜湖三刀-中安在线-徽文化,“ 芜湖 三 刀 ” 锻制 技艺 急需 传承 - 芜湖 三 刀 -,
http://cul.anhuinews.com/system/2009/05/19/002258261.shtml,anhuinews.com,徽州山水妩媚不及徽州女人-徽州女人-中安在线-徽文化,徽州 山水 妩媚 不及 徽州 女人 - 徽州 女人 -,
http://cul.anhuinews.com/system/2009/05/22/002260105.shtml,anhuinews.com,谁听见蝴蝶的歌唱-原创文学-中安在线-徽文化,谁 听见 蝴蝶 的 歌唱 - 原创 文学 -,
http://cul.anhuinews.com/system/2009/05/22/002260113.shtml,anhuinews.com,长作屯溪梦里人-原创文学-中安在线-徽文化,长 作 屯溪 梦 里 人 - 原创 文学 -,
http://cul.anhuinews.com/system/2009/05/27/002263038.shtml,anhuinews.com,美而艳的南陵-原创文学-中安在线-徽文化,美 而 艳 的 南陵 - 原创 文学 -,
http://cul.anhuinews.com/system/2009/06/01/002265331.shtml,anhuinews.com,甘棠的老屋-原创文学-中安在线-徽文化,甘棠 的 老屋 - 原创 文学 -,
http://cul.anhuinews.com/system/2009/06/01/002265333.shtml,anhuinews.com,石榴花开-原创文学-中安在线-徽文化,石榴 花 开 - 原创 文学 -,
http://cul.anhuinews.com/system/2009/06/03/002266993.shtml,anhuinews.com,凤台花鼓灯“舞”进国际“非遗节”-花鼓灯-中安在线-徽文化,凤台 花鼓灯 “ 舞 ” 进 国际 “ 非遗节 ” - 花鼓灯 -,
http://cul.anhuinews.com/system/2009/06/03/002267012.shtml,anhuinews.com,银鱼煎蛋-徽菜飘香-中安在线-徽文化,银鱼 煎蛋 - 徽菜 飘香 -,
http://cul.anhuinews.com/system/2009/06/03/002267063.shtml,anhuinews.com,"新安医学-新安医学,徽学流派-中安在线-徽文化","新安 医学 - 新安 医学 , 徽学 流派 -",
http://cul.anhuinews.com/system/2009/06/03/002267066.shtml,anhuinews.com,"徽州科技 -徽州科技,徽学流派-中安在线-徽文化","徽州 科技 - 徽州 科技 , 徽学 流派 -",
http://cul.anhuinews.com/system/2009/06/04/002268103.shtml,anhuinews.com,《西游记》作者是古徽州人唐皋？-西游记-中安在线-徽文化,《 西游记 》 作者 是 古徽州 人 唐皋 ？ - 西游记 -,
http://cul.anhuinews.com/system/2009/06/04/002268114.shtml,anhuinews.com,新安医学许思文与《黑罗痧问答认》-新安医学-中安在线-徽文化,新安 医学 许思文 与 《 黑罗痧 问答 认 》 - 新安 医学 -,
http://cul.anhuinews.com/system/2009/06/04/002268155.shtml,anhuinews.com,桑拿牛肉-徽菜飘香-中安在线-徽文化,桑拿 牛肉 - 徽菜 飘香 -,
http://cul.anhuinews.com/system/2009/06/04/002268162.shtml,anhuinews.com,金勾烧肉-徽菜飘香-中安在线-徽文化,金勾 烧肉-徽菜 飘香 -,
http://cul.anhuinews.com/system/2009/06/09/002271223.shtml,anhuinews.com,凤台3人成为国家级“非遗”传承人-非遗-中安在线-徽文化,凤台 3 人 成为 国家级 “ 非 遗 ” 传 承人-非遗 -,
http://cul.anhuinews.com/system/2009/06/15/002274925.shtml,anhuinews.com,徽州民歌唱响文化遗产日-徽州民歌-中安在线-徽文化,徽州 民歌 唱响 文化 遗产 日 - 徽州 民歌 -,
http://cul.anhuinews.com/system/2009/07/01/002285894.shtml,anhuinews.com,李鸿章大杂烩与八公山豆腐排-徽菜-中安在线-徽文化,李鸿章 大杂烩 与 八 公山 豆腐 排 - 徽菜 -,
http://cul.anhuinews.com/system/2009/07/01/002285896.shtml,anhuinews.com,徽菜是灵山秀水间的百姓菜-徽菜-中安在线-徽文化,徽菜 是 灵山 秀 水 间 的 百姓 菜 - 徽菜 -,
http://cul.anhuinews.com/system/2009/07/01/002285897.shtml,anhuinews.com,徽菜真不是“吹”出来的-徽菜-中安在线-徽文化,徽菜 真 不 是 “ 吹 ” 出来 的 - 徽菜 -,
http://cul.anhuinews.com/system/2009/07/01/002285901.shtml,anhuinews.com,胗心相伴 徽文化频道 中安在线,胗心 相伴,
http://cul.anhuinews.com/system/2009/07/01/002285904.shtml,anhuinews.com,"蜜汁山芋-徽菜飘香,蜜汁山芋-中安在线-徽文化","蜜汁 山芋 - 徽菜 飘香 , 蜜 汁 山芋 -",
http://cul.anhuinews.com/system/2009/07/01/002285906.shtml,anhuinews.com,狗肉拌豇豆 徽文化频道 中安在线,狗肉 拌 豇豆,
http://cul.anhuinews.com/system/2009/07/01/002285908.shtml,anhuinews.com,乌龙茶的泡饮技艺-乌龙茶-中安在线-徽文化,乌龙茶 的 泡饮 技艺 - 乌龙 茶 -,
http://cul.anhuinews.com/system/2009/07/01/002285910.shtml,anhuinews.com,针对身体你该喝什么茶？-喝茶-中安在线-徽文化,针对 身体 你 该 喝 什么 茶 ？ - 喝茶 -,
http://cul.anhuinews.com/system/2009/07/01/002285911.shtml,anhuinews.com,"从茶类认识茶色素成分-茶色素,茶类-中安在线-徽文化","从 茶类 认识 茶 色素 成分 - 茶色 素 , 茶类 -",
http://cul.anhuinews.com/system/2009/07/01/002285912.shtml,anhuinews.com,如何让紫砂壶容光焕发-紫砂壶-中安在线-徽文化,如何 让 紫砂 壶 容光焕发 - 紫砂 壶 -,
http://cul.anhuinews.com/system/2009/07/02/002286964.shtml,anhuinews.com,从邓小平吃徽菜谈起 -徽菜-中安在线-徽文化,从 邓小平 吃 徽菜 谈 起 - 徽菜 -,
http://cul.anhuinews.com/system/2009/07/14/002294737.shtml,anhuinews.com,"徽派版画雕刻-徽派版画,徽学流派-中安在线-徽文化","徽派 版画 雕刻-徽派 版画 , 徽学 流派 -",
http://cul.anhuinews.com/system/2009/07/17/002297868.shtml,anhuinews.com,"真假十大名茶鉴别方法-名茶,鉴别-中安在线-徽文化","真假 十 大 名茶 鉴别 方法 - 名茶 , 鉴别 -",
http://cul.anhuinews.com/system/2009/07/20/002299306.shtml,anhuinews.com,人间至味毛豆腐-徽菜-中安在线-徽文化,人间 至 味 毛豆 腐-徽菜 -,
http://cul.anhuinews.com/system/2009/07/20/002299317.shtml,anhuinews.com,提醒:酒掺可乐 酒劲更猛 徽文化频道 中安在线,提醒 : 酒 掺 可乐 酒劲 更 猛,
http://cul.anhuinews.com/system/2009/07/20/002299319.shtml,anhuinews.com,专家：谁说不能吃牛肉 徽文化频道 中安在线,专家 ： 谁 说 不 能 吃 牛肉,
http://cul.anhuinews.com/system/2009/07/20/002299320.shtml,anhuinews.com,过年吃“年年糕”的习俗 徽文化频道 中安在线,过年 吃 “ 年 年糕 ” 的 习俗,
http://cul.anhuinews.com/system/2009/07/20/002299321.shtml,anhuinews.com,清代皇族过年习俗：鸣炮祭灶吃饺子 徽文化频道 中安在线,清代 皇族 过年 习俗 ： 鸣炮 祭灶 吃 饺子,
http://cul.anhuinews.com/system/2009/07/20/002299325.shtml,anhuinews.com,“洪武豆腐”的来历及做法 徽文化频道 中安在线,“ 洪武 豆腐 ” 的 来历 及 做法,
http://cul.anhuinews.com/system/2009/07/20/002299327.shtml,anhuinews.com,三河捧出春节旅游大餐-三河-中安在线-徽文化,三河 捧 出 春节 旅游 大餐 - 三河 -,
http://cul.anhuinews.com/system/2009/07/20/002299329.shtml,anhuinews.com,怀远河溜烧饼 徽文化频道 中安在线,怀远河溜 烧饼,
http://cul.anhuinews.com/system/2009/07/20/002299331.shtml,anhuinews.com,合肥市补贴庐江人种菜-种菜-中安在线-徽文化,合肥市 补贴 庐江 人 种菜 - 种菜 -,
http://cul.anhuinews.com/system/2009/07/29/002305965.shtml,anhuinews.com,盛夏品黄山“三石” 徽文化频道 中安在线,盛夏 品 黄山 “ 三 石 ”,
http://cul.anhuinews.com/system/2009/08/24/002323353.shtml,anhuinews.com,人民法官要胸怀一颗善心――观电视剧《苍天》有感-原创-中安在线-徽文化,人民 法官 要 胸怀 一 颗 善心 ―― 观 电视剧 《 苍天 》 有 感 - 原创 -,
http://cul.anhuinews.com/system/2009/09/07/002332504.shtml,anhuinews.com,用镜头纪录最美的黄山 徽文化频道 中安在线,用 镜头 纪录 最 美 的 黄山,
http://cul.anhuinews.com/system/2009/09/14/002337414.shtml,anhuinews.com,严阵：使命感是“诗人的灵魂” 徽文化频道 中安在线,严阵 ： 使命感 是 “ 诗人 的 灵魂 ”,
http://cul.anhuinews.com/system/2009/09/15/002338337.shtml,anhuinews.com,铜镜展在中国科大举行 -铜镜-中安在线-徽文化,铜镜 展 在 中国 科大 举行 - 铜镜 -,
http://cul.anhuinews.com/system/2009/10/20/002359814.shtml,anhuinews.com,砚雕造神奇 访徽州民间工艺大师王祖伟-大师-中安在线-徽文化,砚雕 造 神奇 访 徽州 民间 工艺 大师 王祖伟 - 大师 -,
http://cul.anhuinews.com/system/2009/11/16/002416502.shtml,anhuinews.com,凤台奇石入选世博会-凤台-中安在线-徽文化,凤台奇 石 入选 世博会 - 凤台 -,
http://cul.anhuinews.com/system/2009/11/20/002428740.shtml,anhuinews.com,版画家班苓：刻出黄山美 印出民俗风-画家-中安在线-徽文化,版画家 班苓 ： 刻 出 黄山 美 印 出 民俗 风 - 画家 -,
http://cul.anhuinews.com/system/2009/12/03/002466049.shtml,anhuinews.com,"“文化休宁”首次登上北京文博会 -文博会,-中安在线-徽文化","“ 文化 休宁 ” 首 次 登 上 北京 文博会 - 文博会 , -",
http://cul.anhuinews.com/system/2009/12/10/002484161.shtml,anhuinews.com,三河古镇将“亮相”世博会-三河-中安在线-徽文化,三河 古镇 将 “ 亮相 ” 世博会 - 三河 -,
http://cul.anhuinews.com/system/2009/12/15/002495386.shtml,anhuinews.com,"祁红成世博指定用茶 -茶,-中安在线-徽文化","祁红成 世博 指定 用 茶 - 茶 , -",
http://cul.anhuinews.com/system/2009/12/18/002498616.shtml,anhuinews.com,蒙城发现三处古遗址-遗址-中安在线-徽文化,蒙城 发现 三 处 古 遗址 - 遗址 -,
http://cul.anhuinews.com/system/2009/12/31/002543362.shtml,anhuinews.com,"曹墓墓室“面朝”亳州 亳州考察团考察""安阳曹操墓"" 徽文化频道 中安在线","曹墓 墓室 “ 面朝 ” 亳州 亳州 考察团 考察 "" 安阳 曹操 墓 """,
http://cul.anhuinews.com/system/2010/03/01/002683837.shtml,anhuinews.com,又到义写春联时-书法-中安在线-徽文化,又 到 义 写 春联 时 - 书法 -,
http://cul.anhuinews.com/system/2010/03/03/002691249.shtml,anhuinews.com,揭秘高层领导生存状态 方兆祥新作《老M神侃》出版-方兆祥-中安在线-徽文化,揭秘 高层 领导 生存 状态 方兆祥 新作 《 老 M 神侃 》 出版 - 方兆祥 -,
http://cul.anhuinews.com/system/2010/03/31/002765470.shtml,anhuinews.com,天 井-诗歌-中安在线-徽文化,天 井 - 诗歌 -,
http://cul.anhuinews.com/system/2010/03/31/002765557.shtml,anhuinews.com,吊脚楼的梦-诗歌-中安在线-徽文化,吊脚楼 的 梦 - 诗歌 -,
http://cul.anhuinews.com/system/2010/03/31/002765634.shtml,anhuinews.com,小巷-散文-中安在线-徽文化,小巷 - 散文 -,
http://cul.anhuinews.com/system/2010/03/31/002766146.shtml,anhuinews.com,水湾处-散文-中安在线-徽文化,水湾处 - 散文 -,
http://cul.anhuinews.com/system/2010/04/09/002790766.shtml,anhuinews.com,生命中的那个弱点-散文-中安在线-徽文化,生命 中 的 那个 弱点 - 散文 -,
http://cul.anhuinews.com/system/2010/04/12/002796458.shtml,anhuinews.com,33 在帅才与将才之间游走-老M神侃-中安在线-徽文化,33 在 帅才 与 将才 之间 游 走 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796460.shtml,anhuinews.com,32、举人并非唯亲-老M神侃-中安在线-徽文化,32 、 举 人 并非 唯 亲 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796473.shtml,anhuinews.com,30、怕的是：日计有余，岁计不足-老M神侃-中安在线-徽文化,30 、 怕 的 是 ： 日 计 有余 ， 岁计 不足 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796475.shtml,anhuinews.com,29、办事成本高乎哉？-老M神侃-中安在线-徽文化,29 、 办事 成本 高 乎 哉 ？ - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796477.shtml,anhuinews.com,27、己之所欲 必施于人-老M神侃-中安在线-徽文化,27 、 己 之 所 欲 必 施 于 人 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796507.shtml,anhuinews.com,26、军中无戏言-老M神侃-中安在线-徽文化,26 、 军中无戏言 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796517.shtml,anhuinews.com,22、风雨飘摇的小楼-老M神侃-中安在线-徽文化,22 、 风雨飘摇 的 小 楼 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796532.shtml,anhuinews.com,21、别小看了“胆大一点”的-老M神侃-中安在线-徽文化,21 、 别 小看 了 “ 胆大 一点 ” 的 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796540.shtml,anhuinews.com,20、洗澡堂里泡出的自来水-老M神侃-中安在线-徽文化,20 、 洗澡堂 里 泡 出 的 自来水 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796544.shtml,anhuinews.com,19、大山深处的灯光-老M神侃-中安在线-徽文化,19 、 大山 深处 的 灯光 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796546.shtml,anhuinews.com,18、一封信解决一辈子问题-老M神侃-中安在线-徽文化,18 、 一 封 信 解决 一辈子 问题 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796551.shtml,anhuinews.com,16、他们总让人感到有希望-老M神侃-中安在线-徽文化,16 、 他们 总 让 人 感到 有 希望 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796568.shtml,anhuinews.com,15、有时候凭威信 有时候凭德行-老M神侃-中安在线-徽文化,15 、 有时候 凭 威信 有时候 凭 德行 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796571.shtml,anhuinews.com,14、他们好像什么都懂-老M神侃-中安在线-徽文化,14 、 他们 好像 什么 都 懂 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796574.shtml,anhuinews.com,12、诚惶诚恐 高山仰止-老M神侃-中安在线-徽文化,12 、 诚惶诚恐 高山仰止 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796578.shtml,anhuinews.com,10、秘书也是个“腕儿”-老M神侃-中安在线-徽文化,10 、 秘书 也 是 个 “ 腕儿 ” - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796581.shtml,anhuinews.com,9、不要以人划线，也不必抱成一团-老M神侃-中安在线-徽文化,9 、 不要 以 人 划线 ， 也 不必 抱 成 一 团 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796596.shtml,anhuinews.com,8、在家很容易感到有愧-老M神侃-中安在线-徽文化,8 、 在家 很 容易 感到 有愧 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796614.shtml,anhuinews.com,7、不要以为“干好了就不是人”-老M神侃-中安在线-徽文化,7 、 不要 以为 “ 干 好 了 就 不 是 人 ” - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796616.shtml,anhuinews.com,6、识人应做“二郎神”-老M神侃-中安在线-徽文化,6 、 识 人 应 做 “ 二郎 神 ” - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796639.shtml,anhuinews.com,3、强将手下无弱兵-老M神侃-中安在线-徽文化,3 、 强将 手下 无 弱兵 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796640.shtml,anhuinews.com,2、办事要学做“变形金刚”-老M神侃-中安在线-徽文化,2 、 办事 要 学 做 “ 变形金刚 ” - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/12/002796641.shtml,anhuinews.com,1、入门要学会“爬格子”-老M神侃-中安在线-徽文化,1 、 入门 要 学会 “ 爬格子 ” - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/16/002810358.shtml,anhuinews.com,74、见微未必知著-老M神侃-中安在线-徽文化,74 、 见 微 未必 知 著 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/16/002810375.shtml,anhuinews.com,73、一夜之间出现个“小康村”-老M神侃-中安在线-徽文化,73 、 一 夜 之间 出现 个 “ 小康村 ” - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/16/002810379.shtml,anhuinews.com,70、歪瓜裂枣与冰糖葫芦-老M神侃-中安在线-徽文化,70 、 歪 瓜裂枣 与 冰糖葫芦 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/16/002810381.shtml,anhuinews.com,68、何必自寻烦恼-老M神侃-中安在线-徽文化,68 、 何必 自寻烦恼 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/16/002810407.shtml,anhuinews.com,57、熬出头的媳妇会当婆？-老M神侃-中安在线-徽文化,57 、 熬 出头 的 媳妇 会 当 婆 ？ - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/16/002810409.shtml,anhuinews.com,56、何苦掏学生腰包-老M神侃-中安在线-徽文化,56 、 何苦 掏 学生 腰包 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/16/002810411.shtml,anhuinews.com,55、受惠最多不一定意见最少-老M神侃-中安在线-徽文化,55 、 受惠 最 多 不 一定 意见 最 少 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/16/002810440.shtml,anhuinews.com,54、摇橹的与背纤的-老M神侃-中安在线-徽文化,54 、 摇 橹 的 与 背纤 的 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/16/002810442.shtml,anhuinews.com,53、外面何人击户？-老M神侃-中安在线-徽文化,53 、 外面 何人 击 户 ？ - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/16/002810444.shtml,anhuinews.com,52、不要下达无法执行的命令-老M神侃-中安在线-徽文化,52 、 不要 下达 无法 执行 的 命令 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/16/002810475.shtml,anhuinews.com,51、谣言与身价相等-老M神侃-中安在线-徽文化,51 、 谣言 与 身价 相等 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/16/002810478.shtml,anhuinews.com,50、活得潇洒与活得够累-老M神侃-中安在线-徽文化,50 、 活 得 潇洒 与 活 得 够 累 - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/04/16/002810488.shtml,anhuinews.com,49、办事非得有“天线”？-老M神侃-中安在线-徽文化,49 、 办事 非得 有 “ 天线 ” ？ - 老 M 神侃 -,
http://cul.anhuinews.com/system/2010/05/25/002996665.shtml,anhuinews.com,谱写中国农民工奋斗史诗 见证底层人物创业历程-农民工-中安在线-徽文化,谱写 中国 农民工 奋斗 史诗 见证 底层 人物 创业 历程 - 农民工 -,
http://cul.anhuinews.com/system/2010/09/06/003349141.shtml,anhuinews.com,电影《农民工》获“金麦穗奖”-电影-中安在线-徽文化,电影 《 农民工 》 获 “ 金 麦穗 奖 ” - 电影 -,
http://cul.anhuinews.com/system/2010/11/08/003440206.shtml,anhuinews.com,刘政屏《倾听合肥》面世-合肥-中安在线-徽文化,刘政屏 《 倾听 合肥 》 面世 - 合肥 -,
http://cul.anhuinews.com/system/2010/11/17/003469618.shtml,anhuinews.com,赖少其艺术馆入选《中国美术馆概览》-美术馆-中安在线-徽文化,赖 少 其 艺术馆 入选 《 中国 美术馆 概览 》 - 美术馆 -,
http://cul.anhuinews.com/system/2010/12/06/003526527.shtml,anhuinews.com,安徽省首届动漫大赛COSPLAY总决赛举行-动漫-中安在线-徽文化,安徽省 首 届 动漫 大赛 COSPLAY 总决赛 举行 - 动漫 -,
http://cul.anhuinews.com/system/2010/12/06/003526535.shtml,anhuinews.com,澳门乐团首访安徽交响音乐会举行(图)-举行-中安在线-徽文化,澳门 乐团 首访 安徽 交响音乐会 举行 ( 图 ) - 举行 -,
http://cul.anhuinews.com/system/2010/12/13/003547716.shtml,anhuinews.com,黄山景魂咏黄山-黄山-中安在线-徽文化,黄山 景魂 咏 黄山 - 黄山 -,
http://cul.anhuinews.com/system/2010/12/14/003550997.shtml,anhuinews.com,安徽黄梅戏 羊城有知音-黄梅戏-中安在线-徽文化,安徽 黄梅 戏 羊城 有 知音 - 黄梅戏 -,
