url,domain,title,segment,target
http://cul.anhuinews.com/system/2009/03/12/002225056.shtml,qq.com,"《我要的幸福》 红线(1)-我要的幸福,连载,阅读-中安在线-徽文化",【 徽州 】 歙县 磻溪 从古至今 （ 二 ）,1
http://cul.anhuinews.com/system/2009/03/12/002225058.shtml,qq.com,"《我要的幸福》 好眼泪坏眼泪(4)-我要的幸福,连载,阅读-中安在线-徽文化",【 徽州 】 歙县 磻溪 从古至今 （ 一 ）,1
http://cul.anhuinews.com/system/2009/03/12/002225060.shtml,qq.com,"《我要的幸福》 好眼泪坏眼泪(3)-我要的幸福,连载,阅读-中安在线-徽文化",【 徽州 古 村落 】 歙县 有 处 藏 风 聚 气 的 荷花 形,1
http://cul.anhuinews.com/system/2009/03/12/002225062.shtml,qq.com,"《我要的幸福》 好眼泪坏眼泪(2)-我要的幸福,连载,阅读-中安在线-徽文化",【 徽州 古 村落 】 心驰神往 陟小岫,1
http://cul.anhuinews.com/system/2009/03/12/002225066.shtml,qq.com,"《我要的幸福》 学会(5)-我要的幸福,连载,阅读-中安在线-徽文化",【 徽州 美食 】 一 道 菜 ， 一 份 乡愁,1
http://cul.anhuinews.com/system/2009/03/12/002225067.shtml,qq.com,"《我要的幸福》 学会(4)-我要的幸福,连载,阅读-中安在线-徽文化",【 徽州 】 一 条 古道 ， 一 段 历史,1
http://cul.anhuinews.com/system/2009/03/12/002225068.shtml,qq.com,"《我要的幸福》 学会(3)-我要的幸福,连载,阅读-中安在线-徽文化",【 徽州 古村 落 】 皖 浙 边关 古 村落 ： 岭脚村,1
http://cul.anhuinews.com/system/2009/03/12/002225069.shtml,qq.com,"《我要的幸福》 学会(2)-我要的幸福,连载,阅读-中安在线-徽文化",【 徽州 】 姬公尖 灯笼 柿 ， 秋日 里 一 道 独特 风景,1
http://cul.anhuinews.com/system/2009/03/12/002225083.shtml,qq.com,"《我要的幸福》 再见，夏天的结尾(8)-我要的幸福,连载,阅读-中安在线-徽文化",【 徽州 古 村落 】 人间 仙境 外 南庄,1
http://cul.anhuinews.com/system/2009/03/12/002225085.shtml,qq.com,"《我要的幸福》 再见，夏天的结尾(6)-我要的幸福,连载,阅读-中安在线-徽文化",【 徽州 民间 故事 】 老 竹铺 的 大方 和尚,1
http://cul.anhuinews.com/system/2009/03/12/002225087.shtml,qq.com,"《我要的幸福》 再见，夏天的结尾(4)-我要的幸福,连载,阅读-中安在线-徽文化",套路 满满的 现在 ， 南北 儒商 却 越来越 喜爱 徽州 古城,1
http://cul.anhuinews.com/system/2009/03/12/002225089.shtml,qq.com,"《我要的幸福》 再见，夏天的结尾(2)-我要的幸福,连载,阅读-中安在线-徽文化",【 徽州 】 没有 几 个 人 知道 ， 歙县 藏 着 个 唐朝 的 圵野县 ！,1
http://cul.anhuinews.com/system/2009/03/12/002225091.shtml,qq.com,"《我要的幸福》 再见，夏天的结尾(1)-我要的幸福,连载,阅读-中安在线-徽文化",【 徽州 古 村落 】 歙县 晔岔村 ： 残存 故园 乡愁 浓,1
http://cul.anhuinews.com/system/2009/03/12/002225095.shtml,qq.com,"《我要的幸福》 左边(3)-我要的幸福,连载,阅读-中安在线-徽文化",【 徽州 古 村落 】 下 产 往 左 ， 阳产 往 右,1
http://cul.anhuinews.com/system/2009/03/12/002225096.shtml,qq.com,"《我要的幸福》 左边(2)-我要的幸福,连载,阅读-中安在线-徽文化",【 徽州 古 村落 】 汪满田 ： 读 你 千 遍 不 厌倦,1
http://cul.anhuinews.com/system/2009/03/12/002225098.shtml,qq.com,"《我要的幸福》 左边(1)-我要的幸福,连载,阅读-中安在线-徽文化",徽州 歙东 四 大 著名 酬神 民俗 之 ： “ 竦口会 ”,1
http://cul.anhuinews.com/system/2009/03/13/002225497.shtml,qq.com,安徽最高的塔：安庆迎江寺振风塔-安庆迎江寺振风塔-中安在线-徽文化,【 徽州 古 村落 】 磻溪村 ： 明代 抗倭 名将 胡宗宪 的 外婆 家,1
http://cul.anhuinews.com/system/2009/03/13/002225498.shtml,qq.com,安徽最小的楼阁式古塔：利辛纪家塔-利辛纪家塔-中安在线-徽文化,【 徽州 古 村落 】 胡锦涛 奶奶 叫 你 去 坡山 她家 看 雾,1
http://cul.anhuinews.com/system/2009/03/13/002225517.shtml,qq.com,最雄伟的塔：泾县大观塔-泾县大观塔-中安在线-徽文化,【 徽州 】 一个 “ 摄 鬼 ” 眼中 的 圣地,1
http://cul.anhuinews.com/system/2009/03/13/002225554.shtml,qq.com,晚上喝茶 头茶需要倒掉-喝茶-中安在线-徽文化,【 徽州 古 村落 】 歙县 蓝田村 ： 静默 了 1400 多 年 的 种玉 里,1
http://cul.anhuinews.com/system/2009/03/13/002225556.shtml,qq.com,用新鲜茶叶做的美味茶菜-茶叶-中安在线-徽文化,【 徽州 】 无 宅 不 雕 花,1
http://cul.anhuinews.com/system/2009/03/13/002225632.shtml,qq.com,“粗茶淡饭”并非吃粗粮、素食-粗茶淡饭-中安在线-徽文化,小脚 太太 江冬秀 挥 得 了 菜刀 ， 拎 得 清 大局 的 传奇,1
http://cul.anhuinews.com/system/2009/03/13/002225763.shtml,qq.com,"第七章（14）-高管,连载,闻雨-中安在线-徽文化",【 徽州 古 村落 】 歙县 唐里村 ： 老 戏台 上 有 绝响 ， 官船坑 里 藏 妙 境,1
http://cul.anhuinews.com/system/2009/03/13/002225766.shtml,qq.com,"第七章（13）-高管,连载,闻雨-中安在线-徽文化",【 徽州 古 村落 】 徽州 秘境 ： 走 进 石门 探青峰,1
http://cul.anhuinews.com/system/2009/03/13/002225768.shtml,qq.com,"第七章（12）-高管,连载,闻雨-中安在线-徽文化",【 徽州 】 趣说徽州 （ 上 ）,1
http://cul.anhuinews.com/system/2009/03/13/002225770.shtml,qq.com,"第七章（11）-高管,连载,闻雨-中安在线-徽文化",徽州 古 书院 之 紫阳 书院,1
http://cul.anhuinews.com/system/2009/03/13/002225774.shtml,qq.com,"第七章（8）-高管,连载,闻雨-中安在线-徽文化",水墨 婺源,1
http://cul.anhuinews.com/system/2009/03/13/002225776.shtml,qq.com,"第七章（7）-高管,连载,闻雨-中安在线-徽文化",天上 人间 一 绝 ， 那 就 是 婺源 秋色 ！ 这 组 美图 ， 请 收藏,1
http://cul.anhuinews.com/system/2009/03/13/002225779.shtml,qq.com,"第七章（6）-高管,连载,闻雨-中安在线-徽文化",查济 — 典藏 在 深山 幽谷 中 的 古镇,1
http://cul.anhuinews.com/system/2009/03/13/002225780.shtml,qq.com,"第七章（5）-高管,连载,闻雨-中安在线-徽文化",鸡公尖 上 柿子 红,1
http://cul.anhuinews.com/system/2009/03/13/002225787.shtml,qq.com,"第七章（4）-高管,连载,闻雨-中安在线-徽文化",徽州 村落 | 养育 胡适 的 地方 ， 上庄,1
http://cul.anhuinews.com/system/2009/03/13/002225789.shtml,qq.com,"第七章（2）-高管,连载,闻雨-中安在线-徽文化",徽州 村落 —— 风水 的 “ 理想 国 ” （ 二 ）,1
http://cul.anhuinews.com/system/2009/03/13/002225790.shtml,qq.com,"第七章（1）-高管,连载,闻雨-中安在线-徽文化",徽州村 文化 | 黄山 水 ， 新安 源,1
http://cul.anhuinews.com/system/2009/03/13/002225792.shtml,qq.com,"第六章（4）-高管,连载,闻雨-中安在线-徽文化",徽州 文化 | 探访 徽州 古 村落 —— 屯溪,1
http://cul.anhuinews.com/system/2009/03/13/002225797.shtml,qq.com,"第六章（2）-高管,连载,闻雨-中安在线-徽文化",徽州 文化 | 深秋 去 徽州 看 村落 ， 美艳 中国,1
http://cul.anhuinews.com/system/2009/03/13/002225799.shtml,qq.com,"第六章（1）-高管,连载,闻雨-中安在线-徽文化",皖南 行 | 厚岸 桃源,1
http://cul.anhuinews.com/system/2009/03/13/002225808.shtml,qq.com,"第五章（10）-高管,连载,闻雨-中安在线-徽文化",徽州 文化 | 徽墨 中 的 “ 明四家 ” 与 “ 清 四 家 ”,1
http://cul.anhuinews.com/system/2009/03/13/002225812.shtml,qq.com,"第五章（9）-高管,连载,闻雨-中安在线-徽文化",徽商 四 大 行业 之三 —— 茶商,1
http://cul.anhuinews.com/system/2009/03/13/002225816.shtml,qq.com,"第五章（8）-高管,连载,闻雨-中安在线-徽文化",徽商 四 大 行业 之一 —— 盐商,1
http://cul.anhuinews.com/system/2009/03/13/002225819.shtml,qq.com,"第五章（6）-高管,连载,闻雨-中安在线-徽文化",【 徽州百村 】 龙池汰 —— 那 片 心灵 的 净土,1
http://cul.anhuinews.com/system/2009/03/13/002225820.shtml,qq.com,"第五章（5）-高管,连载,闻雨-中安在线-徽文化",徽州 人 ， 你 从 哪里 来 ？,1
http://cul.anhuinews.com/system/2009/03/13/002225822.shtml,qq.com,"第五章（4）-高管,连载,闻雨-中安在线-徽文化",徽州 ， 你 给 我 回来 —— 歙县篇,1
http://cul.anhuinews.com/system/2009/03/13/002225825.shtml,qq.com,"第五章（3）-高管,连载,闻雨-中安在线-徽文化",徽州 ， 你 给 我 回来 — 黟县篇,1
http://cul.anhuinews.com/system/2009/03/13/002225829.shtml,qq.com,"第五章（1）-高管,连载,闻雨-中安在线-徽文化",徽州 ， 你 给 我 回来 — 休宁篇,1
http://cul.anhuinews.com/system/2009/03/17/002227403.shtml,qq.com,休宁发现169处古文物-休宁-中安在线-徽文化,徽州 ， 你 给 我 回来 —— 祁门篇,1
http://cul.anhuinews.com/system/2009/03/17/002227405.shtml,qq.com,民俗庙会人气旺-庙会-中安在线-徽文化,【 行走徽州 】 许村 ： 歙县北乡 的 中国 历史 文化 名镇,1
http://cul.anhuinews.com/system/2009/03/17/002227432.shtml,qq.com,30余家酒店展徽菜宴中博会客商-徽菜-中安在线-徽文化,"徽州 文化 | 徽商 , 从 徽 骆驼 到 儒商",1
http://cul.anhuinews.com/system/2009/03/17/002227449.shtml,qq.com,新房子，旧鞋子-原创文学-中安在线-徽文化,徽州 文化 / 读 唐诗 宋词 ， 去 徽州 晒 秋,1
http://cul.anhuinews.com/system/2009/03/17/002227475.shtml,qq.com,砀山“以摸代敬”的酒风俗 -酒-中安在线-徽文化,徽州 村落 | 宏村 ， 画 里牛形村,1
http://cul.anhuinews.com/system/2009/03/17/002227669.shtml,qq.com,"婆婆媳妇那些事2(29)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 村落 | 绩溪龙川 ， 有 龙 在 川,1
http://cul.anhuinews.com/system/2009/03/17/002227672.shtml,qq.com,"婆婆媳妇那些事2(28)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 文化 | 风水 尤 重 数徽人,1
http://cul.anhuinews.com/system/2009/03/17/002227674.shtml,qq.com,"婆婆媳妇那些事2(27)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 文化 | 深深 古巷 马头 花墙,1
http://cul.anhuinews.com/system/2009/03/17/002227676.shtml,qq.com,"婆婆媳妇那些事2(26)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",走 进 皖南 古村 赏 最 美 徽州 晒 秋,1
http://cul.anhuinews.com/system/2009/03/17/002227677.shtml,qq.com,"婆婆媳妇那些事2(25)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 文化 | 解读 徽州 的 古 牌坊,1
http://cul.anhuinews.com/system/2009/03/17/002227698.shtml,qq.com,"婆婆媳妇那些事2(23)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 文化 | 徽州 人 的 传统 产业 ： 文房四宝,1
http://cul.anhuinews.com/system/2009/03/17/002227699.shtml,qq.com,"婆婆媳妇那些事2(22)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 村落 | 宰相 故里 —— 雄村,1
http://cul.anhuinews.com/system/2009/03/17/002227702.shtml,qq.com,"婆婆媳妇那些事2(21)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 文化 | 徽商 老号,1
http://cul.anhuinews.com/system/2009/03/17/002227704.shtml,qq.com,"婆婆媳妇那些事2(20)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 文化 | 徽戏 与 徽菜,1
http://cul.anhuinews.com/system/2009/03/17/002227706.shtml,qq.com,"婆婆媳妇那些事2(19)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 文化 | 黄山 与 新安 画派,1
http://cul.anhuinews.com/system/2009/03/17/002227707.shtml,qq.com,"婆婆媳妇那些事2(18)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",春风 十 里 不如 你 时光 未 老,1
http://cul.anhuinews.com/system/2009/03/17/002227710.shtml,qq.com,"婆婆媳妇那些事2(16)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",碧 山 印 象,1
http://cul.anhuinews.com/system/2009/03/17/002227713.shtml,qq.com,"婆婆媳妇那些事2(15)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 文化 | 赛 金花,1
http://cul.anhuinews.com/system/2009/03/17/002227717.shtml,qq.com,"婆婆媳妇那些事2(13)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 村落 | 唐模村,1
http://cul.anhuinews.com/system/2009/03/17/002227719.shtml,qq.com,"婆婆媳妇那些事2(12)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",中国 历史 文化 名城 —— 徽州 古城,1
http://cul.anhuinews.com/system/2009/03/17/002227721.shtml,qq.com,"婆婆媳妇那些事2(10)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",印象 西 递 —— 桃花源 里 人家,1
http://cul.anhuinews.com/system/2009/03/17/002227723.shtml,qq.com,"婆婆媳妇那些事2(9)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",冬季 桃花 潭 ， 让 人 一醉方休 之 美,1
http://cul.anhuinews.com/system/2009/03/17/002227733.shtml,qq.com,"婆婆媳妇那些事2(8)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",许村 —— 遍布 名胜 的 古镇,1
http://cul.anhuinews.com/system/2009/03/17/002227735.shtml,qq.com,"婆婆媳妇那些事2(7)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",万安 —— 千 年 古镇,1
http://cul.anhuinews.com/system/2009/03/17/002227738.shtml,qq.com,"婆婆媳妇那些事2(6)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 文化 | 太平 猴魁,1
http://cul.anhuinews.com/system/2009/03/17/002227741.shtml,qq.com,"婆婆媳妇那些事2(5)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",呈 坎 —— 古 称 双 贤 里,1
http://cul.anhuinews.com/system/2009/03/17/002227748.shtml,qq.com,"婆婆媳妇那些事2(2)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 文化 | 书苑 春秋 （ 下 ）,1
http://cul.anhuinews.com/system/2009/03/17/002227750.shtml,qq.com,"婆婆媳妇那些事2(1)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 文化 | 书苑 春秋 （ 上 ）,1
http://cul.anhuinews.com/system/2009/03/18/002228116.shtml,qq.com,黄山徽州区建“徽文化风景”桥-徽文化-中安在线-徽文化,徽州 文化 | 万安 罗盘,1
http://cul.anhuinews.com/system/2009/03/18/002228389.shtml,qq.com,"《金色夜叉》：第八章(2)-金色夜叉,连载,阅读-中安在线-徽文化",徽州 文化 | 神奇 连体 古 民居 —— 关麓,1
http://cul.anhuinews.com/system/2009/03/18/002228393.shtml,qq.com,"《金色夜叉》：第八章(1)-金色夜叉,连载,阅读-中安在线-徽文化",绩溪美,1
http://cul.anhuinews.com/system/2009/03/18/002228403.shtml,qq.com,"《金色夜叉》：第六章-金色夜叉,连载,阅读-中安在线-徽文化",徽州 的 春天,1
http://cul.anhuinews.com/system/2009/03/18/002228405.shtml,qq.com,"《金色夜叉》：第五章-金色夜叉,连载,阅读-中安在线-徽文化",徽州 文献 关照 前世 今生,1
http://cul.anhuinews.com/system/2009/03/18/002228407.shtml,qq.com,"《金色夜叉》：第四章(2)-金色夜叉,连载,阅读-中安在线-徽文化",徽州 传统 村落 之一,1
http://cul.anhuinews.com/system/2009/03/18/002228409.shtml,qq.com,"《金色夜叉》：第三章(2)-金色夜叉,连载,阅读-中安在线-徽文化",古老 的 神秘 行业 ！,1
http://cul.anhuinews.com/system/2009/03/18/002228410.shtml,qq.com,"《金色夜叉》：第三章(1)-金色夜叉,连载,阅读-中安在线-徽文化",阅 不 尽 的 徽派 建筑 ， 品 不 完 的 徽州 三 雕,1
http://cul.anhuinews.com/system/2009/03/18/002228411.shtml,qq.com,"《金色夜叉》：第二章-金色夜叉,连载,阅读-中安在线-徽文化",徽州 近现代 画坛 巨匠 —— 黄宾虹,1
http://cul.anhuinews.com/system/2009/03/18/002228426.shtml,qq.com,"《金色夜叉》：第六章(2)-金色夜叉,连载,阅读-中安在线-徽文化",中国 最 美乡村 —— 婺源,1
http://cul.anhuinews.com/system/2009/03/18/002228440.shtml,qq.com,"《金色夜叉》：第三章-金色夜叉,连载,阅读-中安在线-徽文化",黟县 屏山村 风水 解析 ， 你 知道 吗 ？,1
http://cul.anhuinews.com/system/2009/03/18/002228450.shtml,qq.com,"日本历史上销量最多的小说：金色夜叉-金色夜叉,连载,阅读-中安在线-徽文化",徽州 文化 | 对 婺源 传统 社会 的 深度 追溯,1
http://cul.anhuinews.com/system/2009/03/19/002229133.shtml,qq.com,"婆婆媳妇那些事2(49)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 文化 | 徽班 进 京,1
http://cul.anhuinews.com/system/2009/03/19/002229138.shtml,qq.com,"婆婆媳妇那些事2(47)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",秋色 | 塔川 ， 秋天 的 童话,1
http://cul.anhuinews.com/system/2009/03/19/002229140.shtml,qq.com,"婆婆媳妇那些事2(46)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",🔥 厉害 了 我 的 徽州 ！ 中英文 宣传片 出炉 啦 ！ 美 醉 了,1
http://cul.anhuinews.com/system/2009/03/19/002229142.shtml,qq.com,"婆婆媳妇那些事2(45)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 ： 一个 名字 就 让 多少 人 魂牵梦绕,1
http://cul.anhuinews.com/system/2009/03/19/002229144.shtml,qq.com,"婆婆媳妇那些事2(44)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽商 和 徽州 文化 的 是 如何 起源 的 ？,1
http://cul.anhuinews.com/system/2009/03/19/002229149.shtml,qq.com,"婆婆媳妇那些事2(42)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",据说 这 才 是 徽州 古城 的 正确 打开 方式 【 完整 版 】,1
http://cul.anhuinews.com/system/2009/03/19/002229150.shtml,qq.com,"婆婆媳妇那些事2(41)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 文化 | 聚族 而 居 ， 源远流长,1
http://cul.anhuinews.com/system/2009/03/19/002229152.shtml,qq.com,"婆婆媳妇那些事2(39)-婆婆媳妇那些事2,连载,阅读-中安在线-徽文化",徽州 文化 | 徽州 文人,1
