url,segments,flag
http://www.360doc.com/content/14/1229/20/1383524_436710570.shtml,"【 九章 算术 —— 劉徽 九章算術 注 原 序 】 作者 : 古本 晋劉徽 注 | 来源 : 汉 典 古籍
",1
http://www.360doc.com/content/15/0526/02/18960088_473267356.shtml,"石 与 刀 的 碰撞 ： 凝固 徽 文化 符号 的 徽州 石雕
",1
http://www.360doc.com/content/13/0922/09/1630322_316142903.shtml,"彝族 族 徽 ： 彝族 漆器 的 完美 演绎
",1
http://www.360doc.com/content/15/1122/13/8321943_514983696.shtml,"《 中国 56 个 民族 标 徽 大全 》 （ 56 册 ）
",1
http://www.360doc.com/content/14/0828/00/5473201_405227582.shtml,"海南 废弃 集装箱 变身 徽 式 小 阁楼
",1
http://www.360doc.com/content/13/0625/08/276037_295333533.shtml,"看 过 的 电视剧 《 徽娘宛心 》
",1
http://www.360doc.com/content/11/1119/11/7719320_165702088.shtml,"徽 骆驼 与 绩溪 牛
",1
http://www.360doc.com/content/12/1219/13/6827549_255063955.shtml,"皖南 行 （ 4 ） 西递村 之 二 —— 韵味 十足 的 徽派 古 民居
",1
http://www.360doc.com/content/14/0323/14/16440611_363033456.shtml,"徽班 真正 的 鼻祖 ---- 曹 文埴
",1
http://www.360doc.com/content/12/0626/23/9543986_220654107.shtml,"走 黄山 拍 徽派 人像 竹雕 的 栩栩如生 ！
",1
http://www.360doc.com/content/11/0811/19/5928015_139699824.shtml,"中华民族 的 族 徽 到底 是 龙 还是 龟 ？
",1
http://www.360doc.com/content/12/0202/13/5578727_183618455.shtml,"宋朝 茶文化 ： 徽 宗 曾 亲自 为 大臣 和 学士 煮茶
",1
http://www.360doc.com/content/14/0927/16/18892371_412754160.shtml,"上海 宝山 移 建 徽派 古建 的 闻 道园－－2014.8.3
",1
http://www.360doc.com/content/15/0420/23/9433029_464737201.shtml,"中華 人民 共和 國國徽
",1
http://www.360doc.com/content/14/1230/18/18892371_436930570.shtml,"徽 文化 乡村 深度 体验 二日 游
",1
http://www.360doc.com/content/16/0519/08/32253020_560350587.shtml,"中式 设计 | 徽派 文化 韵味 浓郁 的 中式 书吧 设计
",1
http://www.360doc.com/content/16/0520/14/4602914_560710378.shtml,"徽 文化 之 旅 （ 皖南 行 之一 ）
",1
http://www.360doc.com/content/15/0203/20/18892371_446042905.shtml,"徽 文化 景区 线路 图 .j p g(600 × 1269 )
",1
http://www.360doc.com/content/16/0503/08/17546834_555804540.shtml,"良渚 文化 神 徽 探秘
",1
http://www.360doc.com/content/16/0726/16/812607_578544403.shtml,"【 诗词 赏析 · 品 江西 三色 文化 】 诗文 集萃 经典 山水 安福县 途中 作 、 瓷都 城徽 龙 珠阁
",1
http://www.360doc.com/content/16/0625/19/2794318_570702823.shtml,"徽 文化 的 一 朵 奇葩 ------ 旌德
",1
http://www.360doc.com/content/17/0110/14/14028072_621521573.shtml,"徽州 文化 —— 风水 尤 重 数 徽 人
",1
http://www.360doc.com/content/15/1008/09/26276247_504083956.shtml,"减 字 谱 徽 位 、 徽 分在 弹奏 时 的 误差
",1
http://www.360doc.com/content/13/0124/14/739691_262135940.shtml,"柘皋 古镇 看 徽派 特色
",1
http://www.360doc.com/content/15/0402/18/18415692_460135898.shtml,"皖南 宅院 的 徽派 时光
",1
http://www.360doc.com/content/13/1218/14/498756_338127476.shtml,"昔日 情怀 --- 新 徽派 版画 名家 戴 斌 作品 欣赏
",1
http://www.360doc.com/content/13/0424/09/3359811_280524679.shtml,"成 龙 事件 折射 古建 保护 之 忧 : 徽派 古建 正 烂掉 | 徽州 | 成 龙 |徽 派 古建
",1
http://www.360doc.com/content/16/0519/11/7618925_560392876.shtml,"徽派 建筑
",1
http://www.360doc.com/content/10/1207/22/803452_75983478.shtml,"徽派 建筑 吐 芳华
",1
http://www.360doc.com/content/15/0319/17/18892371_456487717.shtml,"婺源 思 溪 延 村 三 雕 徽派 民居 优雅 的 土豪 金
",1
http://www.360doc.com/content/15/0108/18/18892371_439208843.shtml,"徒步 穿越 徽 杭之八－－－ 山水画 廊 新安江 （ 1 ）
",1
http://www.360doc.com/content/14/1217/00/17132703_433512328.shtml,"徽 之韵 「 贰 」
",1
http://www.360doc.com/content/13/0922/09/1630322_316142777.shtml,"藏族 族 徽 ： 布达拉宫 的 缩影
",1
http://www.360doc.com/content/13/0511/11/2253722_284566715.shtml,"成 龙 将 在 京 建 6 栋 徽派 古建 打造 成 龙 和平 园
",1
http://www.360doc.com/content/11/0509/11/1147381_115416946.shtml,"徽州 府衙 记忆
",1
http://www.360doc.com/content/13/0926/21/5719126_317311918.shtml,"徽州 民间 信仰 调研 报告 —— 基于 屯 休 徽 三 区 县 的 调查 分析
",1
http://www.360doc.com/content/09/1214/22/463408_11136545.shtml,"奥运 徽 宝 与 软玉 同胞
",1
http://www.360doc.com/content/07/0527/18/135_524101.shtml,"徽 剑 评点 : 关于 瑞星 的 彻底 批判 , 一 只 老 甲鱼 的 末路 狂奔
",1
http://www.360doc.com/content/11/1101/12/7719320_160772792.shtml,"徽派 建筑 创新 要 有 突破
",1
http://www.360doc.com/content/16/1231/15/28527005_619107529.shtml,"徽 风 徽 俗 品 绩溪 之一-- 绩溪 人饮 食
",1
http://www.360doc.com/content/10/1127/19/686678_72944117.shtml,"一 部 值得 推荐 的 徽学 新著
",1
http://www.360doc.com/content/13/0308/08/2198695_270104851.shtml,"中 美 海军 主力 军舰 舰 徽 比拼 航母 辽宁 舰 徽 亮相
",1
http://www.360doc.com/content/16/0311/08/7698960_541228847.shtml,"百年 徽派 老宅 ， 在 设计师 改造 下 涅槃 重生
",1
http://www.360doc.com/content/12/0614/20/7864680_218176666.shtml,"宣 徽 使 ， 宣 徽使
",1
http://www.360doc.com/content/15/0128/17/18892371_444515915.shtml,"安徽 古 村 镇 （ 27 ） 徽 城镇 — 许 国石坊
",1
http://www.360doc.com/content/16/0604/11/10603700_564952262.shtml,"徽州 之 “ 徽 ” 或 名 自 “ 徽 城 ”
",1
http://www.360doc.com/content/13/0719/22/7607720_301174592.shtml,"徽 宗 朝 的 八道 科举 考试 题 ------ 回首 千 年 看 两宋
",1
http://www.360doc.com/content/15/1031/22/24811_509753870.shtml,"200年 徽派 古建筑 因 拆迁 废弃 被 运往 美国 重建
",1
http://www.360doc.com/content/15/1012/21/27838199_505204504.shtml,"徽派 盆景
",1
http://www.360doc.com/content/10/1127/20/686678_72948845.shtml,"我 的 “ 徽学 ” 情结
",1
http://www.360doc.com/content/15/0804/22/11548039_489537760.shtml,"前 徽 宗 时代 与 后 徽 宗 时代
",1
http://www.360doc.com/content/14/0519/07/1375631_378921776.shtml,"修水 工业园 园 徽 标志 征集 揭晓 及 园 徽 标志 释义
",1
http://www.360doc.com/content/10/1207/12/3582828_75776066.shtml,"魅力 徽州 之 徽派 盆景 简述
",1
http://www.360doc.com/content/16/1120/12/38343074_607960221.shtml,"徽 融通 诈骗案 背后 隐藏 怎样 的 腐败 问题 — 徽 融通 公司 诈骗 周 勤得
",1
http://www.360doc.com/content/16/0824/10/16157222_585517053.shtml,"厦门 市委 书记 王蒙 徽调 任 沈阳 书记 曾维 不再 担任 |王 蒙徽
",1
http://www.360doc.com/content/15/0314/16/15939992_455082937.shtml,"炒 的 是 心 : 回复 @徽 杭 股 道 : //@ 徽 杭 股 道 : 回复 @炒 的 ... - 雪球
",1
http://www.360doc.com/content/16/0727/18/32596859_578809690.shtml,"徽 因 之后 ， 再 无 徽 因 ： 文字 的 触角 ， 在 你 心上
",1
http://www.360doc.com/content/17/0113/17/28137261_622247700.shtml,"中国 海军 兰州 舰 （ 170 舰 ） 舰 徽 设计 |海 军舰 徽 设计 、 军舰 标志 设计 | 上海 亘一 标志 设计 公司
",1
http://www.360doc.com/content/12/0525/19/642066_213687298.shtml,"秋天 的 徽园
",1
http://www.360doc.com/content/16/1103/18/27503452_603694686.shtml,"【 中青 户外 七彩 徽 南 】 11月 19日 - 20日 徽 南 扫黄 —— 塔 川 缤纷 红叶 ， 水墨 协里 ，...
",1
http://www.360doc.com/content/12/0504/11/7719320_208560284.shtml,"[ 转 ] 可惜 从此 “ 黄山 ” 无 “ 徽 ” 了
",1
http://www.360doc.com/content/15/0131/10/460500_445174477.shtml,"张 舜徽 日记 中 的 石门 大儒 阎 镇珩
",1
http://www.360doc.com/content/16/0520/22/33445508_560839994.shtml,"徽 风 典藏 · 安徽 美术家 2016年 第一 辑 徽风·经典 —— 渐 江
",1
http://www.360doc.com/content/12/0805/08/7793103_228413589.shtml,"安徽 ： 徽 风 古韵 呈 坎行
",1
http://www.360doc.com/content/11/1104/10/4438411_161567637.shtml,"張舜 徽 《 自學 成才論 》 （ 全文 ）
",1
http://www.360doc.com/content/16/0520/20/33445508_560804459.shtml,"徽 风 典藏 · 安徽 美术家 2016年 第一 辑 徽风·品逸 —— 王 仁华
",1
http://www.360doc.com/content/12/1021/20/9305059_242837627.shtml,"由 山东 高唐 出土 的 徽 宗 木质 雕 母 对 北宋 铸 钱 工艺 的 浅 解 Y S
",1
http://www.360doc.com/content/16/0907/20/32335138_589145038.shtml,"梁 海燕 ： 神 徽 是 蚩尤 像 玉 琮 王 是 饕餮 整体 形象
",1
http://www.360doc.com/content/12/1106/19/5701732_246240669.shtml,"说 苏州 相 门 城楼 上 的 “ 钩邑 相 徽 ”
",1
http://www.360doc.com/content/14/0424/08/98463_371605355.shtml,"拥抱 徽州 （ 67 ） ： 走 在 徽 饶 古 道上
",1
http://www.360doc.com/content/13/0311/14/1630322_270792025.shtml,"中 美 海军 主力 军舰 舰 徽 大 比拼
",1
http://www.360doc.com/content/12/0604/15/868418_215844195.shtml,"中国 名菜 徽 皖 风味
",1
http://www.360doc.com/content/15/0113/16/18892371_440463317.shtml,"发现 徽州 （ 三十三 ） ： 正在 修复 中 的 徽州 府衙
",1
http://www.360doc.com/content/13/1022/09/13815158_323200704.shtml,"两 宋 徽 籍 诗人 考 —— 转 自 宋朝 吧 只 看 楼 主
",1
http://www.360doc.com/content/15/0114/18/18892371_440745817.shtml,"徽州 行 —— 徽 园
",1
http://www.360doc.com/content/13/0407/20/1014528_276765327.shtml,"成 龙 称 将 捐 徽派 古建筑 给 新加坡 为 其 找 更 好 归宿
",1
http://www.360doc.com/content/16/0225/01/2369606_537177479.shtml,"你 知道 吗 ， 其实 你 有 家徽 。
",1
http://www.360doc.com/content/14/1108/21/1330706_423662395.shtml,"“ 徽 ” 字 的 意境 原来 这么 美
",1
http://www.360doc.com/content/12/0815/07/7499155_230241360.shtml,"“ 徽 骆驼 ” ， 永远 前 行
",1
http://www.360doc.com/content/15/0915/15/27661372_499305212.shtml,"抗战 徽 宝 300 g 和 田 青白 玉版
",1
http://www.360doc.com/content/15/0106/19/18892371_438691067.shtml,"徽派 园林.赛 金花 故居
",1
http://www.360doc.com/content/11/1104/11/4438411_161583284.shtml,"张 舜徽 ： 通人 之 学 ? 博大之书
",1
http://www.360doc.com/content/13/0214/07/5245629_265536928.shtml,"初访 卫 斯嘉闻道园 ? ? 重温 徽 居 旧梦 之 幽情 （ 园林 篇 ）
",1
http://www.360doc.com/content/13/0406/12/7793103_276437573.shtml,"【 清明 】 【 采 野菜 】 黄山 观 徽 韵 、 唐 模 景区 、 西 递 景区 、 住 黄山 香茗 假日酒店 2 日 自驾游 【 线路
",1
http://www.360doc.com/content/14/0417/22/3257292_369897658.shtml,"古 徽 宅 收藏 水涨船高 ： 从 垃圾 价 到 金 银价
",1
http://www.360doc.com/content/11/0101/22/72265_83245674.shtml,"泰山 玉 世博 徽 宝 京 沪 两地 同步 首发
",1
http://www.360doc.com/content/12/0314/20/341557_194367529.shtml,"人民日报 徽 风皖 韵 中 的 政协 音符
",1
http://www.360doc.com/content/15/0713/18/10693281_484696669.shtml,"庚 寅 仲秋 徒步 杭 徽 古道 兼 谒胡氏 宗祠
",1
http://www.360doc.com/content/16/0406/00/16769361_548177855.shtml,"当 徽派 庭院 与 冰雪 王国 相遇 , 吃 喝 玩 全 包 , 玩耍 超 有 深度
",1
http://www.360doc.com/content/16/0131/18/11548039_531909748.shtml,"忠贞不贰 ？ 屡 易 其 主 的 韩 延徽 为何 颇 受 史家 称赞_ 私家 历史 _澎湃 新闻
",1
http://www.360doc.com/content/13/0412/07/739691_277707792.shtml,"徽派 古建 为何 流向 海外 （ 深 阅读 ）
",1
http://www.360doc.com/content/14/0225/23/1375631_355712584.shtml,"广东 开平市 美术馆 馆 徽 征集 揭晓
",1
http://www.360doc.com/content/15/0322/20/21826425_457219555.shtml,"厦门 市委 书记 王 蒙徽 、 市长 裴 金佳 莅临 海峡 文 创 园 调研 指导
",1
http://www.360doc.com/content/13/1126/19/9946107_332368444.shtml,"新 徽派 版画 艺术
",1
http://www.360doc.com/content/14/0205/15/15684800_349967276.shtml,"老朋友 ， 徽 骆驼
",1
http://www.360doc.com/content/17/0102/19/1302411_619571246.shtml,"徽派 建筑 · 一幅 幅 水墨画
",1
http://www.360doc.com/content/08/0629/20/14148_1381660.shtml,"徽 剑 的 中国 互联网 十八 摸 （ 下 ） [ I T 视点 ] I T.c o m.c n I T 世界 网
",1
http://www.360doc.com/content/15/0816/18/8321943_492136657.shtml,"中国 56 个 民族 标 徽 大全
",1
http://www.360doc.com/content/15/0206/15/2369606_446706830.shtml,"绩溪 县城 + 徽 杭 古道 二日 游
",1
http://www.360doc.com/content/14/1219/05/1063372_434035924.shtml,"北纬 30 ° ： 跨越 时代 的 古道 · 徽 杭 水道 （ 二十三 ）
",1
http://www.360doc.com/content/12/1115/19/5578727_248057664.shtml,"王石 潘石屹 婚变 幕后 操 手 现身 爆 料 人 徽 剑 自称 只为 娱乐 大众
",1
http://www.360doc.com/content/11/0823/09/7150373_142586319.shtml,"徽 ? 韵
",1
http://www.360doc.com/content/15/0518/16/13599807_471484006.shtml,"安徽 江淮 名校 2015 届 高三 徽 典 高考 最后 一 卷 语文 试题
",1
http://www.360doc.com/content/16/1126/15/1189884_609686455.shtml,"徽派 建筑 —— 美学 与 雅致 相 结合 的 建筑
",1
http://www.360doc.com/content/14/1208/14/13571124_431288744.shtml,"李勇 ： 解读 徽派 民居 特色 及 木结构 的 维护
",1
http://www.360doc.com/content/17/0105/09/35924208_620182326.shtml,"为什么 安徽省 简称 “ 皖” ， 而 不 是 “ 徽 ” ？
",1
http://www.360doc.com/content/16/0112/07/741756_527250864.shtml,"新 中国 经典 舞剧 回顾 系列 之 “ 舞剧 《 徽班 》 ”
",1
http://www.360doc.com/content/11/1130/10/8067003_168562655.shtml,"新 百年 ， 龙 徽 的 承诺
",1
http://www.360doc.com/content/16/0415/17/9423541_550896717.shtml,"隽 妙 无比的 徽派 建筑
",1
http://www.360doc.com/content/16/0407/00/10005217_548465802.shtml,"史前 遗珍 鉴 藏 ： 良渚 玉器 上 面目狰狞 的 神徽
",1
http://www.360doc.com/content/16/0423/12/32701073_553091876.shtml,"徽派 建筑 之 美 - 腾讯 新闻
",1
http://www.360doc.com/content/14/0225/09/739691_355478881.shtml,"龙 徽 葡萄酒 庄 之 旅
",1
http://www.360doc.com/content/16/0803/10/1302411_580432190.shtml,"许 建国 设计 新作 投稿 首发 — 只 做 徽菜 的 徽派 餐厅 设计 方案
",1
http://www.360doc.com/content/16/0701/15/29657546_572197543.shtml,"千岛湖 又 新 开 一 家 超 赞 度假 酒店 ， 无边 湖 景 泳池 ， 徽派 建筑 ， 还 让 沉入 湖底 1400年 的 古城 重现 ！
",1
http://www.360doc.com/content/16/0402/08/20757802_547236778.shtml,"这里 珍藏 了 陕西 最 美 的 徽派 风光 ， 为 她 值得 再 去 一 次 陕南
",1
http://www.360doc.com/content/16/0420/14/5896561_552290022.shtml,"徽 字 趣谈 ： 大 山下 两 个 人 穿 丝褂 说 着 文言文
",1
http://www.360doc.com/content/16/1111/06/34772405_605559672.shtml,"中华 各 大 姓氏 部分 的 族 徽 神秘 图腾
",1
http://www.360doc.com/content/16/1129/12/5896561_610420197.shtml,"徽 杭 古道 行走 体验 活动 圆满 落幕
",1
http://www.360doc.com/content/16/0630/15/5896561_571943415.shtml,"七年 磨 剑 鲁班奖 “ 花 落 ” 徽州 府衙
",1
http://www.360doc.com/content/16/0608/19/30639084_566121261.shtml,"一 家 老字号 茶商 “ 徽 六 ” 的 电 商 之 路
",1
http://www.360doc.com/content/15/0606/19/22547407_476139229.shtml,"海军 舰 徽 收藏 帖
",1
http://www.360doc.com/content/15/0427/12/1302411_466320247.shtml,"《 徽班 进 京 》 再 铸 辉煌
",1
http://www.360doc.com/content/14/1018/09/6822550_417853231.shtml,"徽派 玉雕 展开 幕 “ 千万 玉石 ” 频 现
",1
http://www.360doc.com/content/16/0930/14/36079553_594877509.shtml,"鲍 家 花园 中 观赏 徽派 盆景 艺术 ， 雄奇 古 秀 ， 韵味 醇厚
",1
http://www.360doc.com/content/17/0110/14/17164483_621528588.shtml,"明朝 安徽省 有 徽州 府 吗
",1
http://www.360doc.com/content/15/0114/18/18892371_440745466.shtml,"歙县 徽 园
",1
http://www.360doc.com/content/14/1106/18/18892371_423131058.shtml,"【 皖南 行 】 十一 《 徽 韵 》
",1
http://www.360doc.com/content/15/0114/18/18892371_440745066.shtml,"歙县 徽 园
",1
http://www.360doc.com/content/16/0926/10/32712951_593706753.shtml,"徽派 乐园 合肥 开业
",1
http://www.360doc.com/content/16/0816/10/5896561_583559759.shtml,"徽 园 灯展 ： 炎炎 夏日 里 的 璀璨 灯光 “ 盛筵 ”
",1
http://www.360doc.com/content/16/0930/10/440216_594824396.shtml,"徽班 进 京
",1
http://www.360doc.com/content/16/0824/20/9949500_585668080.shtml,"厦门 市委 书记 王蒙 徽调 任 沈阳 市委 书记
",1
http://www.360doc.com/content/16/0823/20/35519630_585424485.shtml,"厦门 书记 王蒙 徽调 任 沈阳 书记
",1
http://www.360doc.com/content/13/0615/10/1375631_292983625.shtml,"高安市 人民 医院 院 徽 征集 揭晓
",1
http://www.360doc.com/content/15/1020/19/4450299_507128801.shtml,"徽派 建筑 中 的 气象学
",1
http://www.360doc.com/content/16/0122/23/29478621_529908516.shtml,"2014 “ 徽 杭 古道 ” 徒步 之 旅 ， 邀 您 书写 属于 我们 的 行者 故事 ！
",1
http://www.360doc.com/content/16/0122/19/741756_529853226.shtml,"【 青春 咖啡馆 · 游 】 徽 杭 古道 游记
",1
http://www.360doc.com/content/16/0708/21/10841163_574114282.shtml,"隐世 之 居 当 一 回 徽派 古人 ， 晴 耕 雨 读 ， 修 禅 写字
",1
http://www.360doc.com/content/16/0724/07/28385419_577937292.shtml,"贺联 欣赏 ? 《 安徽 吟 坛 》 “ 徽 风 联 韵 ” 栏目 首 期 贺联 选
",1
http://www.360doc.com/content/15/0413/13/2012175_462881521.shtml,"康熙 微服私访 对 徽 酒 赞美 不 绝
",1
http://www.360doc.com/content/15/0821/15/25325335_493858153.shtml,"徽派 盆景 及其 风格
",1
http://www.360doc.com/content/16/0825/23/13188685_585951028.shtml,"静静 的 徽 居 ， 十五 年 后 的 回眸
",1
http://www.360doc.com/content/16/0820/20/35866118_584631443.shtml,"黄 志达 设计 案例 新作 欣赏 ： 徽 风 皖韵的皖 厨 餐厅
",1
http://www.360doc.com/content/14/0728/20/1375631_397730391.shtml,"重 报数 字 L O G O 标 徽 征集 揭晓 ： “ 凤 舞 九 天 ” 一等奖
",1
http://www.360doc.com/content/15/0717/02/2369606_485396095.shtml,"每日 壹闻 ： 成 龙 捐赠 徽派 古建筑 “ 龙 ” 品牌 景观 又 添彩
",1
http://www.360doc.com/content/16/0606/15/5373706_565527854.shtml,"《 徽州府 》 —— 汉服 、 古风 摄影
",1
http://www.360doc.com/content/15/0326/20/848059_458296750.shtml,"来 安徽 不要 总 去 黄山 ， 这 才 是 安徽 春天 最值 得去 的 15 个 地方 ！
",1
http://www.360doc.com/content/14/0107/18/5719126_343383009.shtml,"百年 徽学 研究 由 “ 预 流 ” 而 “ 入流 ”
",1
http://www.360doc.com/content/16/1226/12/35301648_617764441.shtml,"【 每日 一 题 】 徽标 的 组成 与 寓意
",1
http://www.360doc.com/content/16/0224/16/7888036_537063197.shtml,"寻觅 徽 梅 发源地 卖花 渔村
",1
http://www.360doc.com/content/14/0825/09/1814853_404424673.shtml,"徽 头 玻璃 脸 ， 尾巴 藏 土中
",1
