url,token title,flag
http://cul.anhuinews.com/system/2009/05/19/002258179.shtml,"土豆 饼 - 徽菜 飘香 -
",neg
http://cul.anhuinews.com/system/2009/05/19/002258193.shtml,"肥 鸭 烧 茄花 - 徽菜 飘香 -
",neg
http://cul.anhuinews.com/system/2009/06/04/002268200.shtml,"黄梅 名家 韩 再 芬 德艺双馨 誉 满园 - 韩 再 芬 -
",neg
http://cul.anhuinews.com/system/2009/06/15/002274913.shtml,"韩 再芬 等 人 保护 非 遗 受 国家 表彰 - 非 遗 -
",neg
http://cul.anhuinews.com/system/2009/07/02/002286955.shtml,"《 寿县 历史 文化 丛书 》 问世 - 寿县 -
",neg
http://cul.anhuinews.com/system/2009/07/29/002305926.shtml,"“ 徽剧 童子 班 ” 暑期 学艺 - 徽剧 -
",pos
http://cul.anhuinews.com/system/2009/08/10/002314498.shtml,"民间 手工制品 草鞋 现身 旅游区 - 手工 -
",neg
http://cul.anhuinews.com/system/2009/08/27/002326189.shtml,"徽 文化 “ 联姻 ” 闯 世界 - 旅游 -
",pos
http://cul.anhuinews.com/system/2009/10/12/002353103.shtml,"徽州 文化 显 神韵 魅力 黄山 醉 游人 - 黄山 -
",pos
http://cul.anhuinews.com/system/2009/10/21/002361348.shtml,"“ 黄山 元素 ” 融入 世博会 - 世博会 , -
",neg
http://cul.anhuinews.com/system/2009/10/29/002374602.shtml,"安徽 农民 吹打乐 评 出 “ 十 大 名 班 ” - 农民 -
",neg
http://cul.anhuinews.com/system/2009/10/30/002377549.shtml,"安徽 ： 古 戏曲 重 显 光彩 - 古 戏 -
",neg
http://cul.anhuinews.com/system/2009/11/11/002404347.shtml,"徽 风映皖韵 ―― 第八 届 安徽 花鼓 灯会 特写 - 花鼓 灯 -
",pos
http://cul.anhuinews.com/system/2009/11/26/002444664.shtml,"84年 后 李 鸿章 后裔 续 家谱 - 李鸿章 -
",neg
http://cul.anhuinews.com/system/2009/12/15/002495363.shtml,"潜山 活 态 传承 民间 木偶戏 --
",neg
http://cul.anhuinews.com/system/2010/01/15/002585625.shtml,"黄山 创新 模式 保护 徽 文化 “ 活化石 ”--
",pos
http://cul.anhuinews.com/system/2010/01/22/002604695.shtml,"世博会 ： 粉墙 黛瓦 绽放 现代 徽 文化 --
",pos
http://cul.anhuinews.com/system/2010/06/07/003076690.shtml,"合肥 船王 还原 李鸿章 “ 游艇 ” - 还原 -
",neg
http://cul.anhuinews.com/system/2010/06/22/003168823.shtml,"怀远 涂 山 禹面 望夫石 ： 大禹 面相 进入 显现 旺期 - 怀远 -
",neg
http://cul.anhuinews.com/system/2010/06/24/003182561.shtml,"我省 两 馆 七 书 当选 “ 国宝 ” - 古籍 -
",neg
http://cul.anhuinews.com/system/2010/10/22/003391405.shtml,"花鼓 灯舞 红 淮 畔 舞 向 世界 - 花鼓 灯 -
",neg
http://cul.anhuinews.com/system/2010/11/16/003466855.shtml,"再现 徽州 文化 的 黟县 秀 里 影视 村 （ 图 ） -
",pos
http://cul.anhuinews.com/system/2010/11/18/003475627.shtml,"联合国 教科文 组织 首 次 与 安徽 合作 徽 文化 保护 -
",pos
http://cul.anhuinews.com/system/2010/11/22/003482525.shtml,"演艺 皖军 晋 京 营销 “ 徽 文化 套餐 ” -
",pos
http://cul.anhuinews.com/system/2010/12/01/003513767.shtml,"新编 历史 京剧 科大 上演 - 京剧 -
",neg
http://cul.anhuinews.com/system/2010/12/01/003514539.shtml,"歙县 ： 传承 徽 文化 树立 新 风尚 - 歙县 -
",pos
http://cul.anhuinews.com/system/2010/12/03/003522828.shtml,"《 政协 主席 》 将 登陆 央视 皖籍 制作人 任 总 制片 - 电视剧 -
",neg
http://cul.anhuinews.com/system/2010/12/13/003547017.shtml,"徽州 文书 结集 出版 - 徽州 -
",neg
http://cul.anhuinews.com/system/2010/12/14/003550991.shtml,"徽州 文书 结集 出版 - 徽州 -
",neg
http://cul.anhuinews.com/system/2010/12/16/003562676.shtml,"赵 昂 、 吕 士民 周六 签 售 新作 《 画里话外 》 - 新作 -
",neg
http://cul.anhuinews.com/system/2010/12/17/003565822.shtml,"电视剧 《 沈浩 》 明年 将 登 央视 - 沈浩 -
",neg
http://cul.anhuinews.com/system/2010/12/21/003584296.shtml,"渡江 战役 纪念馆 雕塑 方案 确定 - 战役 -
",neg
http://cul.anhuinews.com/system/2010/12/21/003585977.shtml,"和 县 民间艺术 焕发 青春 - 艺术 -
",neg
http://cul.anhuinews.com/system/2011/01/04/003632336.shtml,"第三 轮 “ 有 争议 历史 文化 名人 资源 ” 调研 进行 - 历史 -
",neg
http://cul.anhuinews.com/system/2011/01/28/003711130.shtml,"徽州 目 连 戏 传承 创 新焕 生机 （ 图 ） - 徽州 -
",pos
http://cul.anhuinews.com/system/2011/02/12/003747708.shtml,"皖产 动漫 新春 热 映 - 动漫 -
",neg
http://cul.anhuinews.com/system/2011/02/24/003782605.shtml,"涡阳 县 ： 书香 溢 农家 - 书 -
",neg
http://cul.anhuinews.com/system/2011/03/01/003797254.shtml,"铜陵 首部 原创 动漫 电视剧 开播 - 电视剧 -
",neg
http://cul.anhuinews.com/system/2011/03/23/003866855.shtml,"白 岩松 做客 庐州 与 读者 对话 幸福 - 白 岩松 , 幸福 -
",neg
http://cul.anhuinews.com/system/2011/04/08/003926197.shtml,"安徽 出版 给 力 全 媒体 开发 - 出版 -
",neg
http://cul.anhuinews.com/system/2011/04/20/003960097.shtml,"李 鸿章 当铺 危在旦夕 呼唤 保护性 开发 - 李鸿章 -
",neg
http://cul.anhuinews.com/system/2011/04/21/003963209.shtml,"纪念 建党 90 周年 摄影 展览 作品 征集 启事 - 摄影 -
",neg
http://cul.anhuinews.com/system/2011/04/21/003963620.shtml,"首 届 安徽 诗人 徽州 诗会 圆满 举办 - 诗 -
",pos
http://cul.anhuinews.com/system/2011/04/26/003974207.shtml,"著名 作家 落落 五一 做客 合肥 引领 青春 文学 阅读 风暴 - 文学 -
",neg
http://cul.anhuinews.com/system/2011/04/27/003980245.shtml,"写 书 是 让 思想 “ 出汗 ” 白 岩松 来 肥 签 售 “ 幸福 ” - 白 岩松 -
",neg
http://cul.anhuinews.com/system/2011/05/01/003997076.shtml,"为 虚构 人物 定格 时光 落落 来 肥 签 售 《 千秋 》 - 落落 -
",neg
http://cul.anhuinews.com/system/2011/05/06/004013344.shtml,"中学生 影评 及 摄影 大赛 即 将 开赛 - 摄影 -
",neg
http://cul.anhuinews.com/system/2011/06/15/004149859.shtml,"鞠 萍 姐姐 本周六 来 肥 签 售 新书 - 新书 -
",neg
http://cul.anhuinews.com/system/2011/09/22/004443352.shtml,"看 黑脸 大 包公 听 3 D 版 黄梅戏 - 黄梅戏 -
",neg
http://cul.anhuinews.com/system/2011/10/18/004497800.shtml,"《 徽班 进 京 》 开始 筹拍 - 拍 -
",pos
http://cul.anhuinews.com/system/2011/10/21/004502954.shtml,"徽 风皖 韵 首 次 亮相 澳门 - 徽 -
",pos
http://cul.anhuinews.com/system/2011/10/28/004525277.shtml,"合肥 非 遗 园 打造 国内 最 大 灯会 - 灯会 -
",neg
http://cul.anhuinews.com/system/2011/11/15/004571723.shtml,""" 按 炭舌""疗法 申报 省级 非物质 文化 遗产 - 非 遗 -
",neg
http://cul.anhuinews.com/system/2011/11/21/004585384.shtml,"安徽 皖信 艺术品 交易所 成立 金融 创新 促进 文化 发展 - 艺术品 -
",neg
http://cul.anhuinews.com/system/2011/11/25/004596606.shtml,"深度 挖掘 棠 樾鲍氏 文化 遗产 - 遗产 -
",pos
http://cul.anhuinews.com/system/2011/12/12/004630635.shtml,"安徽省 传统 工艺美术 作品展 在 省 博物馆 开幕 - 美术 作品 -
",neg
http://cul.anhuinews.com/system/2011/12/15/004641184.shtml,"徽学 专家 方 利 山 谈 徽州 文化 生态 保护 实验区 建设 - 实验区 -
",pos
http://cul.anhuinews.com/system/2011/12/28/004672099.shtml,"安徽 开 建 中国 宣纸 博物馆 - 宣纸 -
",pos
http://cul.anhuinews.com/system/2012/03/12/004827828.shtml,"花鼓 灯 再 冲 “ 中国 舞蹈 奥斯卡 ” - 花鼓 灯 -
",neg
http://cul.anhuinews.com/system/2013/01/18/005408958.shtml,"2012 新 徽商 年度 经济 人物 揭晓 - 徽商 -
",pos
http://cul.anhuinews.com/system/2013/04/22/005604650.shtml,"全省 文化 市场 综合 行政 执法 岗位 “ 大 练兵 大 比武 ” 活动 启动 - 文化 -
",neg
http://cul.anhuinews.com/system/2013/06/03/005728034.shtml,"黄山 胜景 天下 奇观 （ 图 ） - 壁画 -
",neg
http://cul.anhuinews.com/system/2013/06/26/005810072.shtml,"“ 世 达 春 拍 ” 将 举 槌 名家 书画 领 风骚 - 书画 -
",neg
http://cul.anhuinews.com/system/2013/08/12/005983550.shtml,"徽剧 徽商 梦 大型 巡演 再 掀 热潮 《 惊魂 记 》 在 肥 精彩 上演 - 徽剧 -
",pos
http://cul.anhuinews.com/system/2013/12/04/006225768.shtml,"中国 徽州 文化 博物馆 获 批 建立 省 社科 知识 普及 基地 , 徽州 文化 博物馆 , 知识 普及 -
",pos
http://cul.anhuinews.com/system/2013/12/09/006230062.shtml,"安徽 六 台 精品 大戏 明年 2月 赴 上海 巡演 - 安徽 演艺 集团 , 2014 春季 精品 剧目 , 徽商 传奇 , -
",neg
http://cul.anhuinews.com/system/2013/12/10/006230804.shtml,"新浪 “ 扬帆 计划 ” 第五 天 ： 孩子 感受 徽 文化 , 扬帆 计划 , 徽派 建筑 -
",neg
http://cul.anhuinews.com/system/2013/12/11/006232288.shtml,"黄山 呈 坎 村 环 秀 古 桥 获 “ 新生 ” 举行 古 桥 挂 匾 仪式 - 黄山 呈 坎 村 环 秀 古 桥 , 环 秀 古 桥 获 新 生 , 古 桥 挂 匾 仪式 , -
",pos
http://cul.anhuinews.com/system/2013/12/16/006236249.shtml,"安徽 文化教育 信息 资源 实现 共享 - 文化教育 , 安徽 文化 , 信息 共享 -
",neg
http://cul.anhuinews.com/system/2013/12/24/006244206.shtml,"大型 史 诗剧 《 毛 泽东 》 央视 一 套 25日 开播 高 希希 执导 唐 国强 主演 - 电视剧 毛 泽东 , 导演 高 希希 , 演员 唐 国强 -
",neg
http://cul.anhuinews.com/system/2014/01/09/006265685.shtml,"时代 出版 获 中国 出版 政府奖 -
",neg
http://cul.anhuinews.com/system/2014/02/07/006300641.shtml,"好戏连台 皖版 精品 唱 响 “ 安徽 故事 ” （ 图 ） -
",neg
http://cul.anhuinews.com/system/2014/02/13/006309424.shtml,"201 4 ， 安徽 文化 惠民 工程 全面 提 档 升级 -
",neg
http://cul.anhuinews.com/system/2014/02/17/006313990.shtml,"安徽 宿州 砀山县 ： 元宵节 文化 旅游 活动 丰富多彩 -
",neg
http://cul.anhuinews.com/system/2014/02/19/006317271.shtml,"打造 安徽 文化 改革 发展 新 优势 -
",neg
http://cul.anhuinews.com/system/2014/02/19/006317353.shtml,"安徽 历史 文化 名城 ―― 亳州 名胜古迹 -
",neg
http://cul.anhuinews.com/system/2014/02/21/006321107.shtml,"《 古典 诗歌 鉴赏 》 出版 提高 高中 学生 鉴赏能力 -
",neg
http://cul.anhuinews.com/system/2014/03/04/006335437.shtml,"长河 两岸 文风 蔚然 龙山 内外 英才 辈出
",neg
http://cul.anhuinews.com/system/2014/03/17/006353308.shtml,"古韵 悠悠 大 坑 源
",neg
http://cul.anhuinews.com/system/2014/03/20/006357588.shtml,"首 届 三月 三 敬 亭 山 传统 民俗 文化 旅游月 将 于 4月 拉开 大幕
",neg
http://cul.anhuinews.com/system/2014/03/21/006359441.shtml,"祁门 降 上 花 开 引 客来
",pos
http://cul.anhuinews.com/system/2014/04/02/006376447.shtml,"界首市 第十七 届 梨花 诗会 举行
",neg
http://cul.anhuinews.com/system/2014/04/23/006403768.shtml,"“ 侯马 盟书 ” 等 148 件 晋国 珍宝 亮相 安徽省 博老馆
",neg
http://cul.anhuinews.com/system/2014/05/09/006424383.shtml,"歙县 ： 百年 匾额 捐赠 博物馆
",pos
http://cul.anhuinews.com/system/2014/05/16/006433841.shtml,"馆藏 徽 茶 历史 ， 传承 徽商 文化
",pos
http://cul.anhuinews.com/system/2014/05/16/006434257.shtml,"合肥 环 巢湖 地区 江淮 建筑 风貌 设计 大赛 启动
",neg
http://cul.anhuinews.com/system/2014/06/03/006447924.shtml,"潜山县 “ 非物质 文化 遗产 活动月 ” 系列 活动
",neg
http://cul.anhuinews.com/system/2014/06/16/006459291.shtml,"凌 家滩环壕 遗址 初步 判定 为 护城 设施
",neg
http://cul.anhuinews.com/system/2014/08/08/006509442.shtml,"合肥 非 遗 培训班 暑假 持续 火爆 备受 小市民 喜爱 ( 图 )
",neg
http://cul.anhuinews.com/system/2014/08/21/006521543.shtml,"2014年 安徽省 文化 强 省建 设 专项 资金 省 本级 项目 公示
",neg
http://cul.anhuinews.com/system/2014/08/27/006527332.shtml,"安徽 推进 基层 公共 文化 服务 标准化 均等化
",neg
http://cul.anhuinews.com/system/2014/08/29/006530119.shtml,"张 良勋• 陈 廷友 书画 将 在 黄山 展出
",neg
http://cul.anhuinews.com/system/2014/09/12/006542763.shtml,"大别山 艺术馆 在 金寨 开馆
",neg
http://cul.anhuinews.com/system/2014/11/27/006610022.shtml,"安徽省 两 部 纪录片 抱 回 “ 金 熊猫 ”
",neg
http://www.ahage.net/huangmei/10927.html,"经典 黄梅戏 《 春 香 传 · 狱中 歌 》 （ 附 唱词 ）
",neg
http://www.ahage.net/huangmei/1106_2.html,"黄梅戏 《 牛郎织女 》 全本 唱词 （ 录音 版 ） ( 2 )
",neg
http://www.ahage.net/huangmei/1106_3.html,"黄梅戏 《 牛郎织女 》 全本 唱词 （ 录音 版 ） ( 3 )
",neg
http://www.ahage.net/huangmei/1106_4.html,"黄梅戏 《 牛郎织女 》 全本 唱词 （ 录音 版 ） ( 4 )
",neg
http://www.ahage.net/huangmei/1106_7.html,"黄梅戏 《 牛郎织女 》 全本 唱词 （ 录音 版 ） ( 7 )
",neg
http://www.ahage.net/huangmei/11181.html,"女 驸马 - 洞房 （ 严 凤英 演唱 ）
",neg
http://www.ahage.net/huangmei/11185.html,"碧 玉簪 - 洞房 盘夫 （ 严 凤英 演唱 ）
",neg
http://www.ahage.net/huangmei/1167_4.html,"黄梅戏 的 表演 —— 圆熟 有 致 的 当代 表演 形态 ( 4 )
",neg
http://www.ahage.net/huangmei/1167_5.html,"黄梅戏 的 表演 —— 圆熟 有 致 的 当代 表演 形态 ( 5 )
",neg
http://www.ahage.net/huangmei/13443.html,"浅 谈 黄梅戏 演唱 中 的 咬字
",neg
http://www.ahage.net/huangmei/13791.html,"第五 届 黄梅戏 艺术节 开幕式 晚会 视频 （ 第一 部分 ）
",neg
http://www.ahage.net/huangmei/15006_3.html,"戏曲 电视剧 《 严 凤英 》 ( 视频 ) ( 3 )
",neg
http://www.ahage.net/huangmei/16412.html,"黄梅戏 《 五 女 拜寿 》 吴 亚玲 、 蒋 建国 主演 ( 视频 )
",neg
http://www.ahage.net/huangmei/18041_4.html,"黄梅戏 《 双 下 山 》 在线 视频 （ 张 辉 、 杨 俊 主演 ） ( 4 )
",neg
http://www.ahage.net/huangmei/18041_6.html,"黄梅戏 《 双 下 山 》 在线 视频 （ 张 辉 、 杨 俊 主演 ） ( 6 )
",neg
http://www.ahage.net/huangmei/18231_4.html,"黄梅戏 演员 吴琼 《 江 姐 》 剧照 （ 组图 ） ( 4 )
",neg
http://www.ahage.net/huangmei/621.html,"黄梅戏 在线 : 《 打 猪草 》 ( 吴 亚玲 杨 俊 )
",neg
http://www.ahage.net/huangshan/17185.html,"西 递 从不 出 贪官 － － “ 桃李园 ” 闲话
",pos
http://www.ahage.net/huangshan/17269.html,"古黟 楹联 选录
",pos
http://www.ahage.net/huangshan/2177.html,"绩溪 古城 请 你 留住 西关 固里
",pos
http://www.ahage.net/huangshan/22172.html,"文化 古 村 —— 休宁县 溪头村
",pos
http://www.ahage.net/huangshan/22251.html,"祝 允 明 、 石涛 与 西 溪 南 八 景
",pos
http://www.ahage.net/huangshan/22380_4.html,"徽州 历史 上 的 才媛 ( 4 )
",pos
http://www.ahage.net/huangshan/23653.html,"休宁 赋
",pos
http://www.ahage.net/huangshan/26966.html,"怀念 站 着 吃饭 的 县委 书记 张 文质
",neg
http://www.ahage.net/huangshan/30428.html,"理学 大家 朱熹 与 徽州
",pos
http://www.ahage.net/huangshan/331_10.html,"黄山市 成立 前 徽州 大事记 ( 10 )
",pos
http://www.ahage.net/huangshan/5229.html,"徽州 古 民居
",pos
http://www.ahage.net/huicai/13291_2.html,"梅渚 “ 素鸡 ” 香 千古 ( 2 )
",neg
http://www.ahage.net/huicai/14495.html,"利辛 张村驴板肠
",neg
http://www.ahage.net/huicai/14972.html,"泾县 茂林 传统 糕点
",neg
http://www.ahage.net/huicai/1999_2.html,"徽菜 的 传统 品种 ( 2 )
",pos
http://www.ahage.net/huicai/2006_2.html,"徽菜 介绍 —— 胡氏 一品锅 ( 2 )
",pos
http://www.ahage.net/huicai/21872.html,"东至 蒸 米粑
",neg
http://www.ahage.net/huicai/23578.html,"生态 蓝田 之 山果 珍品 香榧 ( 里 仁 香榧 )
",neg
http://www.ahage.net/huicai/26487.html,"酒 中 奇葩 — 黄 公酒
",neg
http://www.ahage.net/huicai/26500.html,"江南 鲈鱼
",neg
http://www.ahage.net/huicai/anhuigeditutechandaquan-san.html,"安徽 各地 土特产 大全 （ 三 ）
",neg
http://www.ahage.net/huicai/gaishuohuicai.html,"概说 徽菜
",pos
http://www.ahage.net/huicai/wanfenghuiyunjiandeshanzhenyewei.html,"皖风 徽 韵 间 的 山珍 野味
",pos
http://www.ahage.net/huidiao/1273_2.html,"徽州 古 民居 雕刻 装饰 探幽 ( 2 )
",pos
http://www.ahage.net/huidiao/huipaibanhua.html,"徽派 版画
",pos
http://www.ahage.net/huidiao/huizhoushidiao-shirenshima.html,"徽州 石雕 —— 石 人 石马
",pos
http://www.ahage.net/huipaijianzhu/5169.html,"伍 城 石 坊
",neg
http://www.ahage.net/huishang/10784.html,"李 帆群 的 悲喜 人 生
",neg
http://www.ahage.net/huishang/10951.html,"含山 民生 瓷业 公司 董事长 彭 友才 的 创业 人生
",neg
http://www.ahage.net/huishang/10953.html,"全国 十 大 著名 电视 导演 之一 —— 胡 连翠
",neg
http://www.ahage.net/huishang/12241.html,"徽商 兴衰 的 启示
",pos
http://www.ahage.net/huishang/12271.html,"胡 庆余 堂名 号 的 来历
",neg
http://www.ahage.net/huishang/16567.html,"徽 骆驼 的 兴衰
",pos
http://www.ahage.net/huishang/17170.html,"徽 骆驼 的 形成
",pos
http://www.ahage.net/huishang/18759.html,"一 代 徽商 汪 宽也
",pos
http://www.ahage.net/huishang/1978.html,"壮 哉 ！ 徽商 ！
",pos
http://www.ahage.net/huishang/1980.html,"胡 沇源 与 百年 老 店 胡 源泰
",neg
http://www.ahage.net/huishang/19952.html,"徽商 与 典当
",pos
http://www.ahage.net/huishang/19955.html,"《 徽商 》 的 取 景地 —— 余氏 典当
",pos
http://www.ahage.net/huishang/2145.html,"从 《 汪氏阄 书 》 看 徽商 资本 的 出路
",pos
http://www.ahage.net/huishang/22215.html,"大义 儒商 章 必淳
",pos
http://www.ahage.net/huishang/4998.html,"昔日 徽州 呈 坎 罗氏 徽商 与 扬州
",pos
http://www.ahage.net/huishang/5005.html,"徽 民 寄命于商
",pos
http://www.ahage.net/huishang/5008.html,"趣 谈 徽商
",pos
http://www.ahage.net/huishang/5012.html,"『 九连环 调 』 的 徽州 缘
",pos
http://www.ahage.net/huishang/5014.html,"探 论 徽商 诚实守信 之 贾 道 商德 及其 鉴 今 益 世 作用
",pos
http://www.ahage.net/huishang/5015_2.html,"徽商 与 中国 古代社会 保障 ( 2 )
",pos
http://www.ahage.net/huishang/5015_3.html,"徽商 与 中国 古代社会 保障 ( 3 )
",pos
http://www.ahage.net/huishang/5017.html,"胡 开 文墨 业 的 创始人 是 谁 ?
",pos
http://www.ahage.net/huishang/5073.html,"贾 而 好儒
",pos
http://www.ahage.net/huishang/5076.html,"许光辉 和 他 的 彩印 工厂
",neg
http://www.ahage.net/huishang/5078.html,"大起大落 吴 荣寿
",neg
http://www.ahage.net/huishang/5080.html,"徽商 四 大 行业 之四—— 木商
",pos
http://www.ahage.net/huishang/5083.html,"徽商 中 的 药商
",pos
http://www.ahage.net/huishang/5085.html,"徽商 会馆
",pos
http://www.ahage.net/huishang/5088.html,"徽商 的 经理 委聘 制
",pos
http://www.ahage.net/huishang/5092.html,"徽商 重 经营 轻 别离
",pos
http://www.ahage.net/huishang/5095.html,"徽商 资本 转向 产业
",pos
http://www.ahage.net/huishang/5097.html,"清末 民初 徽商 兴办 实业 教育
",pos
http://www.ahage.net/huishang/huishangdexingshengyufazhan.html,"徽商 的 兴盛 与 发展
",pos
http://www.ahage.net/huixue/11362_2.html,"政府 、 商人 与 民众 —— 试论 陶 澍淮 北票 盐 改革 ( 2 )
",neg
http://www.ahage.net/huixue/1237_5.html,"杏花村 实属 安徽 贵池 —— “ 杏花村 ” 地 望 之 争 辨析 ( 5 )
",neg
http://www.ahage.net/huixue/1237_9.html,"杏花村 实属 安徽 贵池 —— “ 杏花村 ” 地 望 之 争 辨析 ( 9 )
",neg
http://www.ahage.net/huixue/2235_4.html,"论 明清 徽州 书院 的 社会 功能 —— 一 种 社会学 视角 ( 4 )
",pos
http://www.ahage.net/huixue/2271.html,"徽州 文书 —— 契约 社会 的 记忆
",pos
http://www.ahage.net/huixue/5071_2.html,"徽州 学 形成 的 物质 基础 ( 2 )
",pos
http://www.ahage.net/huixue/5756.html,"追寻 项羽 最后 行踪 ， 西楚 霸王 到底 身 死 何处 ？
",neg
http://www.ahage.net/image/25576_2.html,"塔 川 秋景 （ 组图 ） ( 2 )
",pos
http://www.ahage.net/image/25576_4.html,"塔 川 秋景 （ 组图 ） ( 4 )
",pos
http://www.ahage.net/image/25576_7.html,"塔 川 秋景 （ 组图 ） ( 7 )
",pos
http://www.ahage.net/image/25576_9.html,"塔 川 秋景 （ 组图 ） ( 9 )
",pos
http://www.ahage.net/image/26492_14.html,"古镇 万安 ( 组图 ) ( 14 )
",pos
http://www.ahage.net/image/26492_16.html,"古镇 万安 ( 组图 ) ( 16 )
",pos
http://www.ahage.net/image/26492_4.html,"古镇 万安 ( 组图 ) ( 4 )
",pos
http://www.ahage.net/image/27354_26.html,"3 D 黄梅戏 《 牛郎织女 》 剧照 ( 26 )
",neg
http://www.ahage.net/image/30047_8.html,"黄梅戏 《 女 驸马 》 （ 王 琴 出演 ） ( 8 )
",neg
http://www.ahage.net/image/32465_2.html,"古镇 入梦 ( 2 )
",neg
http://www.ahage.net/jinxiandaimingren/10031.html,"邓 艺孙
",neg
http://www.ahage.net/jinxiandaimingren/10551.html,"吴 华夏
",neg
http://www.ahage.net/jinxiandaimingren/12081.html,"革命家 、 文物 收藏家 孙 大光
",neg
http://www.ahage.net/jinxiandaimingren/12566_7.html,"华东 二级 战斗 英雄 莫 昌 富 ( 7 )
",neg
http://www.ahage.net/jinxiandaimingren/16851.html,"“ 安徽 赵 一曼 ” 胡 之 光
",neg
http://www.ahage.net/jinxiandaimingren/16956.html,"仁厚 学者 徐 中舒
",neg
http://www.ahage.net/jinxiandaimingren/17329.html,"程 滨 遗 ： 安庆 办学 最 多 的 人
",neg
http://www.ahage.net/jinxiandaimingren/17617.html,"王 立辰
",neg
http://www.ahage.net/jinxiandaimingren/17619.html,"邵 龄增
",neg
http://www.ahage.net/jinxiandaimingren/17621.html,"王 国藩
",neg
http://www.ahage.net/jinxiandaimingren/17624.html,"王 宝霞
",neg
http://www.ahage.net/jinxiandaimingren/17963_2.html,"亳州 名人 ——"" 姜 老锅""姜桂题 ( 2 )
",neg
http://www.ahage.net/jinxiandaimingren/18001.html,"抗战 英烈 童 长荣 ： 挺身 赴 国难 视死 忽 如归
",neg
http://www.ahage.net/jinxiandaimingren/18179.html,"革命烈士 —— 王 廷甫
",neg
http://www.ahage.net/jinxiandaimingren/18773.html,"休宁 籍 院士 —— 汪 耕
",pos
http://www.ahage.net/jinxiandaimingren/18778.html,"吴 象
",neg
http://www.ahage.net/jinxiandaimingren/18885.html,"反 袁 先驱 韩 伯棠
",neg
http://www.ahage.net/jinxiandaimingren/19393.html,"茶叶 大王 汪 立政
",neg
http://www.ahage.net/jinxiandaimingren/19942.html,"清末 企业 能人 王 臣烈
",neg
http://www.ahage.net/jinxiandaimingren/20344.html,"爱国 将 领 汪 道馀
",neg
http://www.ahage.net/jinxiandaimingren/20410.html,"江南 名士 徐 乃昌
",neg
http://www.ahage.net/jinxiandaimingren/20522.html,"洪 学智 ： 两 授 上 将 情 系 家乡
",neg
http://www.ahage.net/jinxiandaimingren/8235_2.html,"刘 朝栋 ( 2 )
",neg
http://www.ahage.net/jinxiandaimingren/8287_2.html,"张 治中 ( 2 )
",neg
http://www.ahage.net/jinxiandaimingren/8288.html,"王普
",neg
http://www.ahage.net/jinxiandaimingren/8368.html,"徐 百川
",neg
http://www.ahage.net/jinxiandaimingren/8370.html,"陈 舜仪
",neg
http://www.ahage.net/jinxiandaimingren/8665.html,"徐 育三
",neg
http://www.ahage.net/jinxiandaimingren/9739.html,"胡 适
",pos
