url,token title,flag
http://www.ahage.net/news/24112_3.html,"凤阳 民间 民俗 展演 喜迎 新春 （ 组图 ） ( 3 )
",neg
http://www.ahage.net/news/24178.html,"民俗 文化 闹 新春 欢歌笑语 迎 新年 （ 组图 ）
",neg
http://www.ahage.net/news/24257_2.html,"芜湖县 文化馆 “ 农行 之 春 ” 元宵节 灯谜 会 ( 2 )
",neg
http://www.ahage.net/news/24258.html,"南陵县 文化馆 举办 二0一二 年 新春 灯谜 会
",neg
http://www.ahage.net/news/24290.html,"肥西县 2012年 民间 文艺 展演 活动 （ 组图 ）
",neg
http://www.ahage.net/news/24420.html,"亳州 安庆 历史 文化 名城 保护 规划 施行
",neg
http://www.ahage.net/news/24584.html,"殷 涧 镇藤 茶山 庄 荣获 全国 休闲 农业 与 乡村 旅游 示范点
",neg
http://www.ahage.net/news/24588_3.html,"凤阳 召开 纪念 三八 妇女节 102 周年 暨 表彰 大会 ( 3 )
",neg
http://www.ahage.net/news/24588_4.html,"凤阳 召开 纪念 三八 妇女节 102 周年 暨 表彰 大会 ( 4 )
",neg
http://www.ahage.net/news/24588_8.html,"凤阳 召开 纪念 三八 妇女节 102 周年 暨 表彰 大会 ( 8 )
",neg
http://www.ahage.net/news/24612.html,"固镇 古墓群 出土 一 把 长剑 （ 图 ）
",neg
http://www.ahage.net/news/24665.html,"灵璧县 虞姬 楚 汉 文化园 开 园
",neg
http://www.ahage.net/news/25037.html,"李 鸿章 宗族 第六 次 续 谱 完成
",neg
http://www.ahage.net/news/25199.html,"失踪 老字号 或 回合 肥 城隍庙
",neg
http://www.ahage.net/news/25445.html,"安庆 ： 江西 会馆 发现 碑刻 10 通
",neg
http://www.ahage.net/news/25641.html,"泗州戏 学院 在 宿州 学院 隆重 成立
",neg
http://www.ahage.net/news/25717.html,"省博 展出 300 件 青年 美术家 作品
",neg
http://www.ahage.net/news/25829.html,"祁红 鼻祖 胡 元龙 故居 都 快 “ 散架 ” 呼吁 尽快 修复
",pos
http://www.ahage.net/news/26084_2.html,"六安 民俗 学会 会长 办公 会议 召开 ( 组图 ) ( 2 )
",neg
http://www.ahage.net/news/26084_3.html,"六安 民俗 学会 会长 办公 会议 召开 ( 组图 ) ( 3 )
",neg
http://www.ahage.net/news/26256.html,"池州 非 遗 “ 三 展 ” 亮相 杏花 村坊
",neg
http://www.ahage.net/news/26413_3.html,"岳西 高腔 专场 展演 在 安庆 人民 剧院 成功 举行 ( 3 )
",neg
http://www.ahage.net/news/26680_3.html,"合肥 渡江 战役 纪念馆 正式 开馆 ( 3 )
",neg
http://www.ahage.net/news/27066.html,"敬老院 里 听 “ 乡音 ”
",neg
http://www.ahage.net/news/27203.html,"柘皋 李鸿章 家族 当铺 将 复原
",neg
http://www.ahage.net/news/27489.html,"岳西县 加快 文化 大 改革 大 发展 大 繁荣 步伐
",neg
http://www.ahage.net/news/27779.html,"和 县 欲 建 霸王 祠旅游 项目 每年 或 带来 8亿 元 收入
",neg
http://www.ahage.net/news/27838_3.html,"赏 传统 民俗 艺术品 古镇 文化 盛宴 ( 3 )
",neg
http://www.ahage.net/news/28144.html,"旌德县 率先 为 三普 文物点 制定 “ 身份证 ”
",pos
http://www.ahage.net/news/28146.html,"省委 常委 、 宣传部长 曹 征海 到 金寨 调研 公共 文化 体系
",neg
http://www.ahage.net/news/28387.html,"C C T V 6 在 凤阳 拍摄 大型 纪录片 《 中国 通史 》
",neg
http://www.ahage.net/news/28446.html,"大别山 天堂 寨 第四 届 天贶 民俗 文化节 即将 开幕
",neg
http://www.ahage.net/news/29126.html,"旌德县 图书馆 晋级 “ 国家 二级 图书馆 ”
",pos
http://www.ahage.net/news/29859.html,"安徽 师范大学 在 孟良崮 中学 开展 国学 讲堂
",neg
http://www.ahage.net/news/29959.html,"千 针 万 线 密密 缝 ， 小小 鞋 里道 乾坤
",neg
http://www.ahage.net/news/29985_2.html,"严 汝寿 、 严 海燕 父女 书法 作品 弄潮 展 隆重 开幕 ( 2 )
",neg
http://www.ahage.net/news/30082_3.html,"潜山 “ 送 戏 进 万 村 ” 水 吼 山区 巡演 温暖 进行 ( 3 )
",neg
http://www.ahage.net/news/30125.html,"巢湖市 举办 “ 三 关爱 ” 慰问 文艺 演出 活动
",neg
http://www.ahage.net/news/30241.html,"痘姆古陶 ： 让 非 遗 文化 活 在 当下
",neg
http://www.ahage.net/news/30694.html,"康 诗 纬 ： 色彩 与 光影 交织 的 艺术 人生
",neg
http://www.ahage.net/news/30776.html,"探秘 美丽 乡愁 、 茶 香水 畈村之魅
",neg
http://www.ahage.net/news/30786.html,"2015 中国 （ 亳州 ） 十 河 大 周 生态 旅游节 开幕
",neg
http://www.ahage.net/news/30811.html,"芜湖县 文化馆 主办 “ 劳动 创造 圆 梦 中华 ” 十五 人 书画 作品展
",neg
http://www.ahage.net/news/30841.html,"亚 父 文化 公园 呼之欲出
",neg
http://www.ahage.net/news/31574.html,"萧县 出土 隋 唐 青白 瓷 萧 窑 始 烧 年代 提前
",neg
http://www.ahage.net/news/31721.html,"亳州 英烈 忠骨 “ 回 ” 故乡
",neg
http://www.ahage.net/news/32202.html,"有巢 故里 获 赠 巨幅 有 巢氏 画像
",neg
http://www.ahage.net/news/32254.html,"合肥市 第一 批 保护性 建筑 名录 的 通知
",neg
http://www.ahage.net/news/32314.html,"春耕 大典 春 闹 杏花村
",neg
http://www.ahage.net/news/32324.html,"泗州戏 四 大 名旦 霍 桂霞
",neg
http://www.ahage.net/news/32326.html,"泗州戏 四 大 名旦 周 凤云
",neg
http://www.ahage.net/news/32334.html,"真情 惠 故里 大 爱 慰 忠骨
",neg
http://www.ahage.net/news/32350.html,"一 寸 山河 一 寸 血 ， 十万 青年 十万 军
",neg
http://www.ahage.net/news/32354.html,"“ 继往开来 — 中国 美术 作品展 ” 在 东京 开幕
",neg
http://www.ahage.net/news/32401.html,"巢湖 组团 赴 江阴 参加 《 中华 巢氏 大族 谱 》 庆典
",neg
http://www.ahage.net/news/32422.html,"街头 宣传 防 溺水
",neg
http://www.ahage.net/news/32426.html,"双沟 镇 ： 清洁 工程 使 村庄 成为 “ 花果山 ”
",neg
http://www.ahage.net/news/32430.html,"粤 两 名 少年 向 岳西 捐建 两 座 爱心 书屋
",neg
http://www.ahage.net/news/32454.html,"魏 武 合唱 艺术团 三岁 啦
",neg
http://www.ahage.net/news/32459.html,"铜陵市 “ 三 区 ” 文化人 才 来 潜山 开展 辅导 培训
",neg
http://www.ahage.net/news/4558.html,"安徽 休宁 —— 从 “ 状元 之 乡 ” 到 平民 教育 热土
",pos
http://www.ahage.net/news/6416.html,"李 鸿章 故居 国庆 期间 将 推出 “ 李鸿章 墨宝 ” 展
",neg
http://www.ahage.net/news/7427.html,"徽州 府衙 保护性 修建 , 布局 “ 参照 ” 故宫
",pos
http://www.ahage.net/news/743.html,"书法 奇人 写 2008 尺 长卷 献 奥运
",neg
http://www.ahage.net/news/745.html,"著名 画家 简繁 个人 画展 20日 在 亚明 艺术馆 举行
",neg
http://www.ahage.net/news/8165.html,"天柱山 发现 近 60 幅 抗战 石刻
",neg
http://www.ahage.net/news/890.html,"中国 · 涡阳 首 届 老子 文化节 今 开幕
",neg
http://www.ahage.net/photo/11526.html,"侵华日军 在 芜湖 （ 老 照片 ）
",neg
http://www.ahage.net/photo/11528.html,"毛 主席 在 安徽 （ 珍贵 老 照片 ）
",neg
http://www.ahage.net/photo/11531.html,"刘 少奇 在 安徽 的 老 照片
",neg
http://www.ahage.net/photo/11535.html,"抗战 时期 日军 在 淮南 的 老 照片
",neg
http://www.ahage.net/photo/11539.html,"侵华日军 在 淮北 （ 老 照片 ）
",neg
http://www.ahage.net/photo/11540.html,"侵华日军 在 巢湖 （ 老 照片 ）
",neg
http://www.ahage.net/photo/11551.html,"江 泽民 在 安徽 （ 组图 ）
",neg
http://www.ahage.net/photo/11557_19.html,"安徽 历史 上 的 各色 粮票 集锦 ( 19 )
",neg
http://www.ahage.net/photo/11620.html,"中国 工农红军 在 安徽 的 部分 武装力量
",neg
http://www.ahage.net/photo/11637.html,"老 照片 —— 省立 安徽大学
",neg
http://www.ahage.net/photo/11768.html,"明代 安徽 潜山县 天柱 山脚
",neg
http://www.ahage.net/photo/11906_2.html,"1961年 学生 在 逍遥 津 公园 表演 太极剑 ( 2 )
",neg
http://www.ahage.net/photo/12087.html,"渡江 战役 捷报
",neg
http://www.ahage.net/photo/12220_13.html,"邓 小平 手迹 ( 13 )
",neg
http://www.ahage.net/photo/12542.html,"建设 中 的 合肥 寿 春 路 （ 老 照片 ）
",neg
http://www.ahage.net/photo/12548_37.html,"洪 学智 上 将 生平 图片 （ 老 照片 ） ( 37 )
",neg
http://www.ahage.net/photo/12548_42.html,"洪 学智 上 将 生平 图片 （ 老 照片 ） ( 42 )
",neg
http://www.ahage.net/photo/12586.html,"党政军 干部 在 老 火车站 义务劳动
",neg
http://www.ahage.net/photo/12590.html,"昔日 的 环城 西路 ， 黑 池 坝 及 琥珀 山庄 原址
",neg
http://www.ahage.net/photo/12604.html,"1954年 ， 枞阳 鱼场 投放 鱼苗 之 景
",neg
http://www.ahage.net/photo/12768.html,"朱 德 委员长 在 逍遥 津 的 老 照片
",neg
http://www.ahage.net/photo/13087.html,"第一 次 拓 修 长江路 前 的 淮 上 酒家
",neg
http://www.ahage.net/photo/13238.html,"1938年 10月 ， 马 家园 战斗 前沿 阵地 上 的 新四军 指战员
",neg
http://www.ahage.net/photo/13415_3.html,"芜湖 中山路 的 老 照片 （ 组图 ， 不断 整理 添加 ） ( 3 )
",neg
http://www.ahage.net/photo/13826_2.html,"安徽 蚌埠市 街景 老 照片 （ 组图 ） ( 2 )
",neg
http://www.ahage.net/photo/13826_4.html,"安徽 蚌埠市 街景 老 照片 （ 组图 ） ( 4 )
",neg
http://www.ahage.net/photo/13826_6.html,"安徽 蚌埠市 街景 老 照片 （ 组图 ） ( 6 )
",neg
http://www.ahage.net/photo/14564.html,"八十年代 天长 县城 老 照片 （ 图 ）
",neg
http://www.ahage.net/photo/14755.html,"一 组 合肥 地区 知青 老 照片 （ 组图 ）
",neg
http://www.ahage.net/photo/15488_5.html,"侵华日军 在 合肥 老 照片 （ 组图 ） ( 5 )
",neg
http://www.ahage.net/photo/15555_2.html,"一 组 庐 剧 老 剧照 （ 老 照片 ） ( 2 )
",neg
http://www.ahage.net/photo/15662_2.html,"安徽 电力 老 照片 集锦 （ 组图 ） ( 2 )
",neg
http://www.ahage.net/photo/17919.html,"二十 多 年 前 安庆 第三 期 文学 读书班 合影 （ 图 ）
",neg
http://www.ahage.net/photo/20732_8.html,"1979年 安庆 西市区 春节 灯会 （ 老 照片 ） ( 8 )
",neg
http://www.ahage.net/photo/22162.html,"80年 代 的 无为 百货大楼 和 商业 大厦 ( 老 照片 )
",neg
http://www.ahage.net/shihai/1058_2.html,"历史 上 最 恐怖 的 六 个 人 : 谁 才 是 嗜杀 之 王 ( 2 )
",neg
http://www.ahage.net/shihai/1058_5.html,"历史 上 最 恐怖 的 六 个 人 : 谁 才 是 嗜杀 之 王 ( 5 )
",neg
http://www.ahage.net/shihai/1158_4.html,"陈 独秀 历任 5 届 中央 领导人 林 彪 位 高 却 无 军权 ( 4 )
",neg
http://www.ahage.net/shihai/1158_5.html,"陈 独秀 历任 5 届 中央 领导人 林 彪 位 高 却 无 军权 ( 5 )
",neg
http://www.ahage.net/shihai/11968.html,"“ 渡江 战役 ” 胜利 及其 历史 功勋
",neg
http://www.ahage.net/shihai/12385.html,"中国 的 文化 遗产 名录 （ 最新版 ）
",neg
http://www.ahage.net/shihai/12626.html,"大清国 歌 笑话 ： 合肥 ""倒七戏""曾 成 国歌
",neg
http://www.ahage.net/shihai/13108.html,"1933年 安徽省 地图
",neg
http://www.ahage.net/shihai/13111.html,"1951年 安徽省 地图 （ 清晰 大 图 2260*2650 像素 ）
",neg
http://www.ahage.net/shihai/13112.html,"1955年 安徽省 图
",neg
http://www.ahage.net/shihai/13115.html,"1972年 安徽 地图
",neg
http://www.ahage.net/shihai/13116.html,"1976年 安徽省 地图
",neg
http://www.ahage.net/shihai/14069.html,"刘 文典 遗稿 ： 我 的 思想 变迁 史
",neg
http://www.ahage.net/shihai/14123_2.html,"中国 历史 上 的 十 大 地域性 商 帮 ( 2 )
",neg
http://www.ahage.net/shihai/14123_4.html,"中国 历史 上 的 十 大 地域性 商 帮 ( 4 )
",neg
http://www.ahage.net/shihai/14124.html,"中日战争 “ 十四 年 ” 还是 “ 八 年 ” ？
",neg
http://www.ahage.net/shihai/14519.html,"安徽 白 缠 喉风 历史
",neg
http://www.ahage.net/shihai/4096_2.html,"历史 时期 中国 的 鼠疫 自然疫 源地 ( 2 )
",neg
http://www.ahage.net/shihai/4096_4.html,"历史 时期 中国 的 鼠疫 自然疫 源地 ( 4 )
",neg
http://www.ahage.net/shihai/4096_7.html,"历史 时期 中国 的 鼠疫 自然疫 源地 ( 7 )
",neg
http://www.ahage.net/shihai/4096_9.html,"历史 时期 中国 的 鼠疫 自然疫 源地 ( 9 )
",neg
http://www.ahage.net/shihai/4149.html,"湮没 的 历史 秘密 : 陈 独秀 与 张作霖 是 义 兄弟
",neg
http://www.ahage.net/shihai/xishuohoufei-china-lishishangdeyiqubeige.html,"细说 后妃 ： 中国 历史 上 的 一 曲 悲歌
",neg
http://www.ahage.net/shuhua/10666_4.html,"国宝 宣纸 ( 4 )
",pos
http://www.ahage.net/shuhua/11984.html,"赵 朴初 为 李白墓 所 撰 的 楹联
",neg
http://www.ahage.net/shuhua/12821.html,"访 山水 人物 画家 、 罗汉 堂主 方 燮鸿
",neg
http://www.ahage.net/shuhua/13693_4.html,"安徽省 油画 学会 主席 杨 国新 作品 赏析 （ 图 ） ( 4 )
",neg
http://www.ahage.net/shuhua/13901_11.html,"著名 画家 方 贤 道 画作 欣赏 （ 组图 ） ( 11 )
",neg
http://www.ahage.net/shuhua/14244_9.html,"著名 书画家 崔 基旭 画作 欣赏 （ 组图 ） ( 9 )
",neg
http://www.ahage.net/shuhua/14601.html,"冲 和 宁静 穷且益坚 —— 记 国画 大师 黄叶村
",neg
http://www.ahage.net/shuhua/14892_2.html,"杨 文浏 书法 作品 欣赏 （ 组图 ） ( 2 )
",neg
http://www.ahage.net/shuhua/14995_18.html,"著名 书画家 王 胜抗 作品 欣赏 （ 组图 ） ( 18 )
",neg
http://www.ahage.net/shuhua/14995_22.html,"著名 书画家 王 胜抗 作品 欣赏 （ 组图 ） ( 22 )
",neg
http://www.ahage.net/shuhua/17102_4.html,"当代 实力 新安 派 画家 涂 影 画作 欣赏 （ 组图 ） ( 4 )
",neg
http://www.ahage.net/shuhua/17824.html,"艺术 之 巅 郭 公达 ： 营造 世外 清净 境界 ( 多 图 )
",neg
http://www.ahage.net/shuhua/18247_2.html,"陈 桂英 绘画 作品 欣赏 （ 组图 ） ( 2 )
",neg
http://www.ahage.net/shuhua/24468_9.html,"薛 志耘 书画 作品 欣赏 （ 组图 ） ( 9 )
",neg
http://www.ahage.net/shuhua/29130_3.html,"从 西河 到 北京 ( 3 )
",neg
http://www.ahage.net/shuhua/31112.html,"王 承典 人物画 欣赏
",neg
http://www.ahage.net/shuhua/31500_3.html,"安徽 山水画 家 —— 鲍 加 ( 3 )
",neg
http://www.ahage.net/shuhua/31910_2.html,"颍上 书画 名家 专访 走近 江 汝 强 绘画 ( 2 )
",neg
http://www.ahage.net/shuhua/4693.html,"渐 江 独 树 老夫 家 立轴
",neg
http://www.ahage.net/shuhua/5245.html,"祁门 历代 书画家 概说
",pos
http://www.ahage.net/shuhua/7299_3.html,"天长 天官 画 “ 老 ” 画 盼 新生 ( 3 )
",neg
http://www.ahage.net/shuhua/xiaoyuncongzhumingshuhuazuopin-qiushanhanglvtu.html,"萧云 从 著名 书画 作品 《 秋 山 行旅 图 》
",neg
http://www.ahage.net/suzhou/15082.html,"五十 年代 的 宿县 工人 夜校
",neg
http://www.ahage.net/suzhou/7516_2.html,"中国 灵璧 石 的 文化 品格 ( 2 )
",neg
http://www.ahage.net/suzhou/7518_2.html,"灵璧 石 的 收藏 原则 与 保养 的 方法 ( 2 )
",neg
http://www.ahage.net/suzhou/dangshanrijunbaoxing.html,"日本 侵略军 在 砀山 暴行 录
",neg
http://www.ahage.net/suzhou/dangshanzaihai.html,"砀山县 历史 上 主要 灾害 纪略
",neg
http://www.ahage.net/suzhou/dangshanzhujun.html,"砀山 驻军 历史
",neg
http://www.ahage.net/suzhou/suxiandashi_2.html,"宿县 地区 历史 大事记 （ 民国 至 解放 ） ( 2 )
",neg
http://www.ahage.net/suzhou/suxiandashi_3.html,"宿县 地区 历史 大事记 （ 民国 至 解放 ） ( 3 )
",neg
http://www.ahage.net/suzhou/suxiandashi_4.html,"宿县 地区 历史 大事记 （ 民国 至 解放 ） ( 4 )
",neg
http://www.ahage.net/suzhou/suxiandashi_5.html,"宿县 地区 历史 大事记 （ 民国 至 解放 ） ( 5 )
",neg
http://www.ahage.net/suzhou/suxiandashi_6.html,"宿县 地区 历史 大事记 （ 民国 至 解放 ） ( 6 )
",neg
http://www.ahage.net/suzhou/suxiandashi_7.html,"宿县 地区 历史 大事记 （ 民国 至 解放 ） ( 7 )
",neg
http://www.ahage.net/suzhou/suxiandashi_8.html,"宿县 地区 历史 大事记 （ 民国 至 解放 ） ( 8 )
",neg
http://www.ahage.net/wanzhengjiyao/3892.html,"度 支科·卷 二十五 · 田赋 四
",neg
http://www.ahage.net/wanzhengjiyao/3893.html,"度 支科·卷 二十六 · 田赋 五
",neg
http://www.ahage.net/wanzhengjiyao/3898.html,"度 支科·卷 三十一 · 厘金 二
",neg
http://www.ahage.net/wanzhengjiyao/3905_2.html,"度 支科·卷 三十八·俸饷 二 ( 2 )
",neg
http://www.ahage.net/wanzhengjiyao/3905_3.html,"度 支科·卷 三十八·俸饷 二 ( 3 )
",neg
http://www.ahage.net/wanzhengjiyao/3905_4.html,"度 支科·卷 三十八·俸饷 二 ( 4 )
",neg
http://www.ahage.net/wanzhengjiyao/3912.html,"礼科·卷 四十五 · 典礼 二
",neg
http://www.ahage.net/wanzhengjiyao/3920.html,"学科 · 卷 五十三 · 实业
",neg
http://www.ahage.net/wanzhengjiyao/3930.html,"军政科 · 卷 六十三 · 水师 一
",neg
http://www.ahage.net/wanzhengjiyao/3931_2.html,"军政科 · 卷 六十四 · 水师 二 ( 2 )
",neg
http://www.ahage.net/wanzhengjiyao/3931_4.html,"军政科 · 卷 六十四 · 水师 二 ( 4 )
",neg
http://www.ahage.net/wanzhengjiyao/3934.html,"军政科 · 卷 六十七 · 巡防 三
",neg
http://www.ahage.net/wanzhengjiyao/3960.html,"邮传科·卷 九十二 · 邮政
",neg
http://www.ahage.net/wenxian/12493_4.html,"司空 见闻录 ( 清 · 陈启 源 著 ) ( 4 )
",neg
http://www.ahage.net/wenxian/12632_2.html,"陈 独秀 ： 孔子 之 道 与 现代 生活 ( 2 )
",neg
http://www.ahage.net/wenxian/16504.html,"（ 宋 ） 欧阳 修 《 醉翁亭记 》
",neg
http://www.ahage.net/wenxian/17715.html,"书 桐城 程 忠烈 公 遗事
",neg
http://www.ahage.net/wenxian/19047.html,"天柱 峰 （ 唐 · 独孤 及 ）
",neg
http://www.ahage.net/wenxian/19115_2.html,"九华山 游 访 记 ( 2 )
",neg
http://www.ahage.net/wenxian/19188.html,"祭 巢湖 文
",neg
http://www.ahage.net/wenxian/19190.html,"满江红 ( 并 引 ) （ 姜 夔 ）
",neg
http://www.ahage.net/wenxian/19192.html,"中庙阻 风 登 阁 二 首 （ 清 · 石涛 ）
",neg
http://www.ahage.net/wenxian/19195.html,"姥山歌 ( 节录 )
",neg
http://www.ahage.net/wenxian/19204.html,"新埠唐氏浪 崖 公传
",neg
http://www.ahage.net/wenxian/19312.html,"黄山图经序
",neg
